PMemb,Cluster,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,matched_observations,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,Ecl_Lon,Ecl_Lat,ruwe,mag
0.5,NGC_869,4.58378E+17,34.7457264,0.027236246,57.14508339,0.038013065,0.446055293,0.039234365,11.36899,-0.689611134,0.071964471,-1.313354361,0.106564465,0.4230439,0.1186818,-0.199135,-0.165468,-0.09292381,-0.1819674,-0.1161579,0.1583994,0.05082662,0.4262293,214,211,11.9021,553.0433,254.9635,1.6866595,0.007209577,0.08176282,25,13,0.07300562,33,250,2597538.411,909.2096067,2856.919,9.65196,29,1619745.326,1762.614059,918.9449,9.827771,30,1444082.586,2069.670715,697.7354,9.36294,1.179512,0.4648314,0.1758108,0.2890205,134.6243821,-3.725888845,54.1889564,40.3711463,0.9925193,9.65196
0.6,NGC_869,4.58375E+17,34.8131165,0.029370884,57.13682651,0.039724406,0.393611211,0.040764038,9.655845,-0.770335718,0.073297666,-1.170639593,0.097882605,0.5629424,0.1158333,-0.2743958,-0.2607121,0.05728311,-0.257594,-0.2391618,0.2625185,0.05035013,0.3971256,220,216,5.571625,346.4698,232.3961,1.6722425,0.006371357,0.06102091,25,12,0.06785265,29,233,173606.7929,43.23252566,4015.652,12.58945,22,104549.8314,262.8238088,397.7944,12.80308,20,105909.9527,147.8784475,716.196,12.19958,1.212278,0.6035013,0.2136307,0.3898706,134.6616879,-3.721500802,54.22766057,40.34800954,1.0188491,12.58945
0.4,NGC_869,4.5837E+17,34.43529457,0.016208542,57.02000703,0.022172295,0.397156355,0.028433171,13.96806,-0.742680237,0.054127833,-0.947976983,0.059205595,0.2608278,-0.09841694,0.1179372,-0.1335153,-0.1049535,-0.1777024,0.125133,0.08255824,0.3091998,0.1747954,275,274,-2.434417,215.8168,46.7624,1.6753961,0.003799848,-0.02596923,31,12,0.06722052,32,283,39604.77023,11.06947397,3577.837,14.194,30,24821.23824,51.20957027,484.6992,14.36433,30,22967.15898,54.31090875,422.883,13.85915,1.206632,0.5051775,0.170332,0.3348455,134.5061937,-3.899659618,53.91855112,40.33069248,0.9115488,14.194
0.6,NGC_869,4.58375E+17,34.77678258,0.023298551,57.12607741,0.036757361,0.425785979,0.042549828,10.00676,-0.547107637,0.069491002,-1.30791027,0.100567916,0.3316329,0.1361706,-0.02529252,-0.1124037,-0.03772283,-0.1347435,-0.1448123,0.2841122,0.09955968,0.3175716,263,247,11.83716,605.769,301.7162,1.6742432,0.006100809,0.04504096,30,13,0.06598104,34,266,2433657.707,1274.163645,1910.004,9.722717,32,1485625.72,1408.462293,1054.786,9.921615,30,1390867.368,1094.017029,1271.34,9.403706,1.181963,0.517909,0.1988974,0.3190117,134.646645,-3.738205541,54.19823921,40.34674944,0.9829598,9.722717
0.5,NGC_869,4.58375E+17,34.78648097,0.031138889,57.12904605,0.030130249,0.392851915,0.042155267,9.319165,-0.862114578,0.093227678,-1.269518801,0.074163209,0.6842654,-0.3358665,-0.5094,-0.4249286,-0.2824917,-0.4551296,-0.3751422,0.6610007,0.3628819,0.5608628,160,160,-4.076903,93.25339,102.565,1.6450814,0.004676934,-0.1075949,18,11,0.110483,27,178,84973.19309,32.74643881,2594.884,13.36516,14,50398.8785,197.7610875,254.8473,13.59534,14,53571.12808,183.2415215,292.3526,12.93959,1.223562,0.6557426,0.230175,0.4255676,134.6506286,-3.733653493,54.20614905,40.34717497,0.869894,13.36516
0.2,NGC_869,4.58375E+17,34.80303652,0.043554369,57.13923701,0.069741261,0.406067757,0.075204976,5.39948,-0.629502399,0.129001269,-1.459851097,0.206760546,0.2619547,0.07015925,-0.1250161,-0.1903238,-0.1360903,-0.2321659,-0.2806588,0.2632486,0.118,0.3573844,219,219,1.374812,242.9947,3.954386,1.4914625,0.011704694,0.1226916,25,11,0.1985542,32,210,4084.021664,14.7530925,276.8248,16.66065,0,,,,,0,,,,,,,,,134.655715,-3.721051501,54.22253158,40.35253148,1.053253,16.66065
0.8,NGC_869,4.58375E+17,34.78552106,0.018875416,57.14548221,0.02907858,0.436307574,0.035056186,12.44595,-0.905165362,0.052785976,-1.079642963,0.07214948,0.2943432,0.178807,-0.1087255,-0.0918054,-0.1723791,-0.1809058,-0.1266854,0.3382295,0.1779557,0.3685198,194,193,-3.375722,129.3252,62.7114,1.6266614,0.004871738,0.06085604,23,11,0.07685387,29,208,51556.63866,18.55598867,2778.437,13.90765,13,29732.90908,145.4744432,204.3858,14.16829,15,33286.41025,66.13410594,503.3169,13.45625,1.222332,0.7120419,0.2606411,0.4514008,134.6446509,-3.718329108,54.21477784,40.36224747,0.9387383,13.90765
0.1,NGC_869,4.58375E+17,34.78350234,0.056595597,57.12427163,0.09117522,0.394962978,0.132031465,2.991431,-0.589647845,0.177317563,-0.588005606,0.238673035,0.409367,-0.240126,-0.2462577,0.1229917,-0.4200672,-0.1589539,0.2604367,0.4984906,-0.2472382,0.1625411,202,201,-1.19268,172.7083,3.062513,1.4745913,0.014243852,-0.03511982,23,9,0.2179099,28,222,3146.552221,4.224569081,744.8221,16.94378,12,1463.825072,35.72583783,40.97385,17.43767,13,2842.017925,25.39515994,111.9118,16.12785,1.368432,1.309813,0.4938869,0.8159256,134.6506943,-3.738693798,54.20154735,40.34355441,0.9294575,16.94378
0.8,NGC_869,4.58375E+17,34.78337325,0.046715354,57.1547105,0.067834297,0.370168618,0.08853824,4.18089,-0.717222448,0.139071327,-1.131971206,0.167233757,0.1641328,0.07921033,-0.1113853,-0.05783511,-0.345791,-0.1901248,-0.1436617,0.3608057,0.1943365,0.2885222,232,232,0.1924516,230.4513,3.439303,1.4760069,0.012831027,-0.007311013,27,12,0.1635925,30,236,3402.381733,4.410339939,771.4557,16.85891,20,1517.921132,26.4904442,57.3007,17.39827,20,3169.6123,40.09810686,79.04643,16.00941,1.377721,1.388861,0.5393581,0.8495026,134.6404704,-3.710015532,54.21858982,40.37108394,0.9980748,16.85891
0.9,NGC_869,4.58374E+17,34.91367386,0.03256989,57.12509113,0.049238562,0.327738414,0.059575772,5.501203,-0.607366109,0.098478591,-1.043752278,0.125387941,0.3582788,0.06272013,-0.08361489,-0.05995665,0.04169143,-0.04540703,-0.1287236,0.3463669,0.1042971,0.2455774,224,222,0.4697526,226.2479,8.120346,1.5121175,0.008884135,0.04446167,26,11,0.1231334,29,240,7383.060587,5.234923337,1410.347,16.01777,27,3371.468807,11.4857987,293.5337,16.53184,26,5998.726293,11.39051524,526.6422,15.31677,1.269148,1.215067,0.5140648,0.7010021,134.7171636,-3.71432524,54.28576641,40.31403833,1.0586259,16.01777
0.5,NGC_869,4.58374E+17,34.8698363,0.048650121,57.11585654,0.050210683,0.410190523,0.070845946,5.789894,-0.332411384,0.273302194,-0.932646435,0.30364142,0.5875267,-0.4082064,0.01119242,0.03867039,-0.4066764,0.008090619,0.08938599,-0.3415445,-0.4468789,0.8650922,132,132,-3.143305,82.70031,14.30581,1.5578309,0.009594432,-0.002306099,15,9,0.3650878,24,151,12550.98475,7.315237883,1715.732,15.44167,19,6623.811169,53.71076492,123.3237,15.79862,18,9394.926385,54.1048998,173.6428,14.82969,1.276293,0.9689322,0.3569469,0.6119852,134.6977854,-3.730989763,54.25237491,40.31587503,0.861779,15.44167
0.9,NGC_869,4.58378E+17,34.7109502,0.024839297,57.14478413,0.035295023,0.394654893,0.041920509,9.414363,-0.72249699,0.080052129,-1.360277071,0.106191543,0.3598911,-0.0178731,-0.06372511,-0.1277821,-0.01204563,-0.1230794,-0.2238305,0.2130605,-0.03293944,0.305256,233,228,8.722815,461.512,378.7353,1.696041,0.006596593,-0.02381737,27,12,0.07062864,33,246,458490.7499,196.183016,2337.056,11.53504,27,294245.1507,960.2800169,306.416,11.67962,28,257720.1356,286.7409855,898.7907,11.23405,1.203874,0.4455662,0.1445761,0.3009901,134.6066488,-3.732438783,54.1664188,40.37897219,0.9329513,11.53504
0.3,NGC_869,4.58375E+17,34.76863149,0.082526453,57.14083295,0.074496737,0.307101756,0.117855889,2.60574,-0.97230488,0.312913576,-0.746019522,0.197030137,0.3714369,-0.2696716,-0.09441704,-0.1181906,-0.2768216,-0.1830529,-0.1593078,0.4655404,0.2009938,0.2729919,158,148,2.160725,181.9581,2.909167,1.4990951,0.018211396,-0.1811804,17,9,0.2897875,26,166,3436.15926,6.265180722,548.4533,16.84818,21,1760.553177,48.15482869,36.56026,17.23726,17,3184.682155,37.78090088,84.29344,16.00426,1.439175,1.233009,0.389082,0.8439274,134.6375431,-3.725763724,54.20129731,40.36197646,1.1238282,16.84818
1,NGC_869,4.58369E+17,34.5111863,0.014652292,57.01322088,0.020324763,0.398219011,0.026655496,14.93947,-0.763149369,0.048635246,-1.120938218,0.054408441,0.2358576,0.006641506,0.1718811,-0.0816085,-0.1302821,-0.1585624,0.1394598,0.1498748,0.3165833,0.2160778,261,257,4.58089,368.6051,124.0551,1.6940657,0.0034218,-0.02250824,30,12,0.06347747,32,265,108855.051,28.76205701,3784.676,13.09624,31,69704.85433,188.4839391,369.8185,13.24323,30,61307.11857,80.13958774,765.0042,12.79314,1.203545,0.4500885,0.146987,0.3031015,134.5475402,-3.892493445,53.96364237,40.30679689,1.0092573,13.09624
0.6,NGC_869,4.58368E+17,34.70823719,0.028222701,57.03825948,0.031713281,0.470148522,0.043002794,10.93298,-0.614777731,0.097926437,-1.271857638,0.089156154,0.2510328,0.09011646,0.3568287,-0.1583753,-0.06471712,-0.191764,-0.04607997,0.1725051,0.2079981,0.156795,198,196,-3.962842,123.0467,22.85555,1.5578551,0.006342672,-0.09933898,23,11,0.1012068,26,214,20187.71334,7.185996119,2809.313,14.92565,22,10035.37898,37.07194614,270.7001,15.34755,22,15376.90843,38.48278293,399.5789,14.29475,1.2588,1.052806,0.4219055,0.6309004,134.6406944,-3.833412124,54.10473211,40.2833775,0.90646863,14.92565
0.8,NGC_869,4.58378E+17,34.75514164,0.027008754,57.14074724,0.040515208,0.44095504,0.043464678,10.14514,-0.729299478,0.073306077,-1.021127101,0.099663108,0.4881963,0.1302731,-0.1166826,-0.1758597,0.1010732,-0.121846,-0.2479191,0.2884793,-7.63E-04,0.2594023,228,228,-1.244944,197.1134,14.48376,1.5954838,0.006295339,0.05172461,26,11,0.1024217,30,237,12818.94283,7.711194282,1662.381,15.41874,22,6979.130667,36.4386594,191.5309,15.74189,20,9206.967175,45.17754368,203.7952,14.85163,1.26267,0.8902569,0.3231497,0.5671072,134.6306547,-3.728279626,54.1925714,40.36503812,0.99794966,15.41874
0.4,NGC_869,4.5838E+17,34.83710779,0.071628774,57.22000402,0.100724083,0.334220437,0.131594343,2.539778,-0.751363401,0.217105962,-0.892219608,0.256484203,0.1982016,0.06788322,-0.1030027,0.04413397,-0.2345961,-0.05902256,-0.1789601,0.4187171,0.09782794,0.2626856,247,243,2.001819,283.6505,1.384779,1.4234142,0.019833313,0.04200164,28,12,0.2440988,31,261,1795.175631,3.473321352,516.847,17.5531,28,650.3499069,9.231242275,70.45097,18.31852,26,1782.857752,14.96642061,119.1239,16.63413,1.355415,1.684391,0.7654209,0.9189701,134.6461678,-3.638749856,54.28989298,40.41758263,1.0495113,17.5531
0.6,NGC_869,4.58375E+17,34.79154041,0.044823999,57.16437925,0.058471019,0.51788351,0.079358778,6.52585,-0.609698205,0.14722401,-1.148846433,0.154759247,0.2830986,-0.1546509,-0.1830885,-0.07908597,-0.2351244,-0.1465552,-0.1636081,0.3687658,0.09042226,0.2343817,207,205,-1.174667,176.7998,4.772195,1.496619,0.011698039,-0.0739455,24,12,0.155543,28,221,4613.026536,4.174470051,1105.057,16.5284,19,2195.13894,34.86622352,62.9589,16.99773,19,4197.082799,48.19320687,87.08868,15.70455,1.385689,1.293183,0.4693336,0.8238497,134.6414284,-3.699423674,54.22928425,40.37791935,0.94755214,16.5284
0.6,NGC_869,4.58375E+17,34.86084401,0.017672151,57.12705645,0.023261702,0.397627406,0.02808396,14.15852,-0.748794398,0.053489568,-0.899083394,0.064577235,0.4277935,-0.06698519,-0.1896796,-0.185213,-0.1066458,-0.2071563,-0.1698937,0.3011069,0.1095624,0.366541,230,229,-3.08312,164.3317,56.33937,1.6078176,0.004040321,0.002067524,27,13,0.07656814,31,248,46217.87022,13.40863155,3446.875,14.02634,22,25066.03058,55.37444791,452.6642,14.35367,19,31651.24344,78.26041816,404.4349,13.51094,1.227172,0.8427305,0.3273335,0.5153971,134.689424,-3.722065117,54.25287695,40.32808654,1.0118024,14.02634
0.8,NGC_869,4.58375E+17,34.78851147,0.024074829,57.13508754,0.036157939,0.36737073,0.042362068,8.672162,-0.560307283,0.072436692,-1.089077678,0.106153516,0.3337462,0.03903864,-0.04949674,-0.1763252,0.01940344,-0.1811089,-0.03146324,0.2084063,0.1457945,0.2452093,256,249,11.92313,612.2997,247.7356,1.6413867,0.006000433,0.01692083,29,12,0.06860732,31,270,4009372.048,3015.157489,1329.739,9.180675,30,2381794.878,4236.220098,562.2453,9.409127,30,2370115.539,5640.427414,420.2014,8.824996,1.185201,0.5841312,0.2284527,0.3556786,134.6496534,-3.727589923,54.21085354,40.35216088,1.0148377,9.180675
0.1,NGC_869,4.58368E+17,34.69772059,0.059086131,57.02731808,0.085599087,0.394429399,0.090860481,4.341044,-0.080548345,0.196664537,-0.5573775,0.239686136,0.4364227,0.02025638,0.09959563,-0.301536,0.1251372,-0.2656697,-0.2770877,-0.09847148,0.09745267,0.2123046,204,202,0.005414923,196.4413,3.103539,1.4353784,0.015219678,0.06498169,23,10,0.2279648,29,223,3295.363037,4.50961395,730.7417,16.89361,24,1213.174308,14.47872,83.79016,17.64158,20,3148.344009,10.20349816,308.5554,16.01671,1.323532,1.624866,0.7479725,0.876894,134.6389234,-3.845632644,54.09180726,40.27594532,0.9761672,16.89361
0.9,NGC_869,4.58378E+17,34.75096037,0.030971135,57.13963198,0.038191541,0.372552363,0.046617791,7.991635,-0.67333617,0.082672258,-1.135102032,0.109647204,0.3406948,0.09349505,-0.1686474,-0.1891161,-0.08487269,-0.2122523,-0.1246182,0.3875581,0.1912265,0.3942715,185,176,10.47646,445.8617,364.8971,1.6718148,0.007906086,-0.00903835,21,11,0.07276274,33,188,535024.0116,390.0314152,1371.746,11.36743,17,331389.5959,1076.83193,307.745,11.55054,17,312367.4264,336.2479588,928.9794,11.02526,1.20323,0.5252857,0.1831083,0.3421774,134.6288823,-3.730085894,54.18925383,40.36500379,1.0235795,11.36743
0.3,NGC_869,4.58378E+17,34.75192781,0.033552912,57.1404338,0.065462029,0.402246592,0.074498215,5.399413,-1.022448807,0.129140202,-1.497795034,0.159867578,-0.1972302,0.09402239,0.2919434,0.006183735,-0.5728632,-0.1853629,-0.5407869,-0.126128,0.5255455,0.1020759,135,135,-0.7920392,117.0198,15.41991,1.5979639,0.010215616,0.07656714,16,8,0.156901,25,137,13295.11497,14.99153884,886.8412,15.37914,12,9589.433394,176.5949833,54.30185,15.39691,11,11312.18661,201.8622106,56.03915,14.62805,1.572128,0.7688522,0.01777077,0.7510815,134.6291112,-3.729155151,54.19032757,40.36550294,0.99348885,15.37914
0.9,NGC_869,4.58375E+17,34.88091574,0.048883378,57.14515835,0.07029811,0.466816328,0.080586833,5.792712,-0.6471662,0.145461831,-1.010857701,0.220610018,0.3956991,-0.09102051,-0.3386677,-0.2333172,-0.06566706,-0.2410555,-0.4408941,0.386122,-0.02145987,0.3358965,211,211,-0.1135348,203.0431,4.133316,1.5134783,0.012671874,0.03264388,24,11,0.2125763,29,229,4047.60719,3.055684413,1324.616,16.67037,24,1787.543051,8.875258123,201.4074,17.22075,23,3445.637109,12.18600125,282.7537,15.91875,1.292907,1.302001,0.5503769,0.7516241,134.6936474,-3.701363715,54.27595628,40.33978253,0.99447185,16.67037
0.9,NGC_869,4.58363E+17,35.05057583,0.025935301,57.11237343,0.03895967,0.441900363,0.045026437,9.814242,-0.475727073,0.083750333,-0.93443589,0.118985597,0.4175501,0.190668,0.06696341,-0.1380802,0.105536,-0.09291059,-0.3923534,0.2366256,-0.1643829,0.3770062,238,224,7.764294,423.9611,392.7175,1.6549219,0.006779135,0.02696943,27,11,0.07847854,30,237,627379.6976,378.6906751,1656.708,11.19454,25,359444.0371,924.9490398,388.6096,11.46231,26,395349.3022,393.706143,1004.174,10.76947,1.203089,0.6928425,0.2677698,0.4250727,134.7915974,-3.701341393,54.36674103,40.2707827,0.90377325,11.19454
0.1,NGC_869,4.58378E+17,34.73611463,0.043322761,57.13973592,0.064948267,0.379953499,0.106434951,3.569819,-1.083924592,0.184631194,-0.9170928,0.173935212,-0.2985909,0.04883647,0.5752882,-0.1033689,-0.4434172,-0.1823362,-0.2880412,-0.3074239,0.7047257,-0.313999,145,145,0.05603986,140.2712,12.36149,1.574367,0.009471273,0.003963122,17,8,0.1923615,21,153,11250.36248,10.65256284,1056.118,15.56045,16,6074.891158,37.6990636,161.1417,15.89254,15,8290.124554,19.03911047,435.4261,14.96552,1.276849,0.9270248,0.3320923,0.5949326,134.6212345,-3.732665654,54.17976232,40.36855332,1.0570024,15.56045
0.7,NGC_869,4.58372E+17,34.66145391,0.065506342,57.08241543,0.094856109,0.395118612,0.126954886,3.112276,-0.757904694,0.201554788,-0.851226449,0.229951046,0.1787978,0.003430563,-0.1066776,-0.06334575,-0.2562691,-0.1704936,-0.01384218,0.4109305,0.2165061,0.2528432,238,237,1.017441,253.9051,1.603336,1.4239221,0.018042237,0.008361942,27,13,0.2215497,31,253,1942.068468,4.056276396,478.7811,17.4677,24,723.9626882,7.935009341,91.23653,18.2021,26,1870.617791,13.59077685,137.6388,16.58196,1.335988,1.62014,0.7343922,0.8857479,134.6019665,-3.800190567,54.09943447,40.33417664,1.0106983,17.4677
0.5,NGC_869,4.58378E+17,34.71339059,0.026043066,57.14245136,0.044780757,0.47027206,0.049271626,9.54448,-0.524236799,0.083439597,-1.228819776,0.174870181,0.2339194,0.05308762,-0.1234647,-0.1119286,-0.2982455,-0.01150518,0.2218002,0.08596961,-0.2136119,0.5249434,217,195,7.867151,387.2482,403.6308,1.6849275,0.006854874,0.07943904,25,10,0.1097612,33,220,642287.8047,637.239979,1007.921,11.16904,19,406632.446,1457.312834,279.0289,11.32838,20,359196.4439,429.6792318,835.9642,10.87359,1.192345,0.4547939,0.1593418,0.2954521,134.6086764,-3.734199717,54.16667418,40.37629694,0.84882003,11.16904
1,NGC_869,4.58372E+17,34.68364493,0.017323491,57.10792238,0.030341524,0.405857528,0.033721065,12.03573,-0.688391542,0.048875325,-0.993580991,0.082575303,0.2799135,0.2240583,-0.05285964,-0.1703033,-0.1685016,-0.2590632,-0.2819879,0.2518603,0.212502,0.3221008,192,192,-3.266851,130.1456,70.05167,1.6556537,0.004431696,0.0695527,22,10,0.08872116,28,211,57510.39933,14.0463744,4094.323,13.789,21,34231.10588,61.41094893,557.4105,14.01534,19,35185.80744,56.79269093,619.5482,13.396,1.207032,0.6193352,0.2263365,0.3929987,134.6048931,-3.772129849,54.12808406,40.35204036,0.91364676,13.789
0.4,NGC_869,4.58368E+17,34.77833447,0.04256218,57.01946666,0.059048767,0.42724704,0.072105151,5.925333,-0.843884108,0.138319619,-0.751535096,0.156241687,0.2696613,0.04962995,0.1147414,-0.06502486,-0.07346641,-0.07341126,-0.1284806,0.2360707,0.1161544,0.1877821,219,218,0.5714856,224.3236,4.560544,1.4941999,0.011151929,0.002616839,25,12,0.1510904,29,237,4460.704774,3.665747125,1216.861,16.56486,21,1917.573019,23.58533874,81.3036,17.14451,22,3841.627778,14.6642674,261.972,15.80063,1.291097,1.343877,0.5796509,0.764226,134.6830152,-3.838452969,54.13935761,40.25005498,1.0301609,16.56486
0.8,NGC_869,4.58375E+17,34.88419636,0.026127075,57.1594214,0.040932036,0.380318042,0.041887777,9.079452,-0.705815664,0.081232557,-1.152962817,0.125095682,0.3646254,0.04241456,-0.1255568,-0.1957892,0.002451557,-0.1784878,-0.4622828,0.163662,-0.03679806,0.3197209,198,197,6.232616,340.8828,213.3742,1.6737249,0.007036699,0.0395663,23,11,0.08471423,25,205,157106.5559,46.69807375,3364.305,12.69788,25,94527.11043,279.0276027,338.7733,12.9125,24,95654.6244,119.2569674,802.0884,12.31015,1.210527,0.6023426,0.2146177,0.3877249,134.6905481,-3.687326804,54.28607852,40.35191038,1.0379356,12.69788
0.4,NGC_869,4.58375E+17,34.80281262,0.025526642,57.12489391,0.054492148,0.370493903,0.049638503,7.463841,-0.519559713,0.080718577,-1.052665993,0.237364563,0.101712,0.09849126,-0.07112408,-0.1633707,-0.2362346,0.04046094,0.4097677,0.06317034,-0.09395541,0.4458994,182,180,3.599264,250.4941,270.5383,1.6274905,0.00663453,0.1582711,23,9,0.1457333,30,198,201250.6256,44.19848344,4553.338,12.42902,26,114389.0613,277.0238852,412.9213,12.70543,25,131015.8957,190.7431266,686.8708,11.96861,1.2194,0.7368174,0.2764044,0.460413,134.6603907,-3.734615042,54.21432241,40.33962434,1.0013801,12.42902
0.1,NGC_869,4.58371E+17,34.63926126,0.02817077,57.03342059,0.045125069,0.330262667,0.060311403,5.475957,-1.093539936,0.091411525,-1.664970614,0.11239917,0.08407528,0.06080402,0.0221017,-0.05629417,-0.393088,-0.1603725,-0.2038166,0.1041941,0.4677115,0.1707547,185,185,-0.7207289,166.036,13.84987,1.4210168,0.008043095,0.05316621,21,11,0.1112699,27,203,12044.12278,5.457367784,2206.947,15.48643,21,4283.245135,21.98767875,194.8021,16.27196,21,11669.62305,34.49937832,338.256,14.59428,1.324535,1.677677,0.7855272,0.8921499,134.6068131,-3.850417556,54.05756398,40.29510182,0.9878291,15.48643
0.8,NGC_869,4.58378E+17,34.72441527,0.024153371,57.139505,0.035494832,0.414819453,0.044179489,9.389413,-0.700425714,0.075286641,-1.251620431,0.100446229,0.2926036,-0.03977636,-0.1671646,-0.1510343,-0.09445713,-0.1726779,-0.143083,0.3614919,0.1472344,0.3307852,241,241,9.226292,497.4548,244.1962,1.6570429,0.006537345,0.02787462,28,13,0.06635342,35,275,3097533.907,1259.438579,2459.456,9.460826,28,1916026.639,2058.155756,930.9435,9.645385,31,1750975.985,1714.62282,1021.202,9.15372,1.183846,0.4916649,0.1845589,0.307106,134.6153112,-3.734992501,54.17210624,40.37106857,0.89130116,9.460826
0.2,NGC_869,4.58375E+17,34.79295851,0.028769446,57.12710283,0.036627934,0.429964987,0.044090959,9.751772,-0.241853776,0.106160197,-0.879739504,0.103326249,0.3450491,-0.06455756,0.1635559,-0.1175223,-0.07122616,-0.1514397,-0.1691728,-0.02168291,0.06838647,0.3359302,213,212,7.96557,413.9964,253.5258,1.6610624,0.006964763,-0.006320171,25,12,0.07556791,31,230,5194406.641,1805.800588,2876.512,8.899526,22,3056833.129,3665.696342,833.9025,9.138208,23,3121959.917,4535.744643,688.3015,8.525851,1.189509,0.6123571,0.2386827,0.3736744,134.6545993,-3.734314645,54.20922394,40.34391237,0.9172989,8.899526
0.8,NGC_869,4.58375E+17,34.76854693,0.026375705,57.13549392,0.03543909,0.412670414,0.04364713,9.454698,-0.637471195,0.078081382,-1.293796104,0.098396165,0.4224176,-0.06235585,-0.2630263,-0.1758659,-0.1242984,-0.2078401,-0.1987548,0.3808844,0.1102904,0.3730374,237,234,6.357807,392.8337,232.8472,1.6316085,0.006339659,-0.001282918,27,13,0.06694949,33,274,5.02E+07,52118.79806,963.056,6.436751,28,2.82E+07,67934.35594,414.6679,6.726913,31,3.16E+07,165374.094,190.7809,6.014414,1.189808,0.7124991,0.2901626,0.4223366,134.6392803,-3.730813705,54.19823832,40.35717291,0.8230587,6.436751
0.8,NGC_869,4.58366E+17,34.60269472,0.026329327,56.96354951,0.040113047,0.386621517,0.052124301,7.417299,-0.865281853,0.085598563,-1.051106899,0.100146447,0.1384551,0.09877308,0.1413324,-0.1023996,-0.2921449,-0.2220842,-0.05661966,0.1042342,0.3380073,0.1910494,214,213,-2.064466,168.0914,14.53121,1.607282,0.006783462,0.01551238,25,12,0.1006692,27,228,12779.53197,6.789642441,1882.21,15.42208,23,6969.427026,19.30824144,360.9561,15.7434,22,8659.048502,17.24275571,502.1847,14.91824,1.22293,0.8251514,0.3213177,0.5038338,134.611135,-3.922943663,53.99470241,40.24053119,0.9462493,15.42208
