RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,e_plx,pmRA,e_pmRA,pmDE,e_pmDE,o_Gmag,Gmag,BP-RP,PMemb,Cluster,_RA.icrs,_DE.icrs
35.54113368496,57.16256672594,458454743441657344,135.0252799305,-3.563546792,0.362,0.0667,-1.217,0.12,-1.251,0.137,227,15.528011,,0.1,NGC_884,35.54114334802,57.16257211219
35.38786062601,57.0677790189,458452578783930752,134.9795010645,-3.6811176699,0.4364,0.0549,-0.719,0.092,-1.151,0.093,279,16.011623,1.184452,1.0,NGC_884,35.38786632033,57.06778397459
35.73715833667,57.17344636347,458413202521700480,135.1214521974,-3.5166427501,0.3559,0.0533,-0.551,0.099,-0.926,0.106,267,16.104607,1.246118,0.7,NGC_884,35.73716271293,57.17345035041
35.82712979296,57.16252238085,458410419382893952,135.1710835604,-3.5099456696,0.2976,0.0603,-0.46,0.123,-1.179,0.139,251,16.38146,1.217519,0.4,NGC_884,35.82713344538,57.1625274571
35.57990887127,57.13642160825,458407739323358592,135.0540821798,-3.5808565756,0.4412,0.0423,-0.671,0.073,-1.125,0.084,232,12.166791,0.452188,0.8,NGC_884,35.57991419529,57.136426452
35.72225808883,57.17430433492,458413202521701504,135.1135632298,-3.5186370703,0.4619,0.0608,-0.622,0.107,-0.963,0.127,260,16.32022,1.441545,0.6,NGC_884,35.72226302912,57.17430848117
35.62092515437,57.13121448791,458407842402574208,135.0768158888,-3.5780717434,0.4119,0.0246,-0.715,0.046,-1.068,0.057,249,13.687285,0.589622,1.0,NGC_884,35.62093082671,57.13121908624
35.5641140201,57.14055612207,458407739323355392,135.0445936943,-3.5799256869,0.5057,0.0788,-0.504,0.137,-1.027,0.163,264,16.882948,1.493485,0.5,NGC_884,35.56411801951,57.14056054388
35.69771861276,57.19077558661,458414027155407744,135.0953488922,-3.507789809,0.4119,0.0274,-0.402,0.056,-0.89,0.063,249,14.060613,0.893319,0.5,NGC_884,35.6977218071,57.19077941855
35.4003085123,57.06060980224,458452578783931648,134.9883299668,-3.6855419635,0.462,0.0361,-0.806,0.064,-1.155,0.072,292,11.826189,0.610438,0.7,NGC_884,35.4003148944,57.06061477516
35.66189292273,57.19552385755,458413992795668480,135.0754565123,-3.5100471768,0.3803,0.0388,-0.765,0.074,-1.151,0.081,236,12.424652,0.534212,1.0,NGC_884,35.6618990023,57.19552881324
35.68413139369,57.34178223161,458463470821157248,135.0361069879,-3.3686495641,0.478,0.0861,-0.943,0.173,-1.125,0.194,279,17.110521,1.464447,0.3,NGC_884,35.68413891767,57.34178707536
35.41162384004,57.22931881328,458456113529571200,134.9363094875,-3.5249026592,0.3617,0.0309,-0.45,0.059,-0.853,0.059,296,14.811826,0.794078,0.5,NGC_884,35.41162741953,57.22932248592
35.63872155862,57.13155224541,458407120848066048,135.0857816783,-3.574421332,0.472,0.0497,-0.744,0.082,-0.912,0.092,257,15.709726,0.944762,0.7,NGC_884,35.63872746108,57.13155617208
35.5032733442,57.12033012076,458407631941472384,135.0204914754,-3.6102699698,0.4053,0.0631,-0.589,0.125,-0.842,0.107,205,15.880721,1.050347,0.5,NGC_884,35.50327801556,57.12033374604
35.66139554384,57.19397077488,458413992795669760,135.0757408633,-3.5115977022,0.5008,0.0307,-0.426,0.055,-0.884,0.056,224,13.661063,0.630918,0.7,NGC_884,35.66139892918,57.19397458099
35.88319454876,57.24864228332,458415156721426304,135.1695478757,-3.4186418401,0.3488,0.0551,-0.606,0.103,-1.22,0.123,257,16.072195,1.130176,0.3,NGC_884,35.88319937167,57.2486475361
36.03519669272,57.25072258345,458435124035943680,135.2459904322,-3.387929887,0.4244,0.0589,-0.659,0.111,-0.97,0.129,284,16.147917,1.176309,0.8,NGC_884,36.03520193773,57.25072675984
35.59327439612,57.28734383491,458461611092094336,135.0088015405,-3.4366787349,0.3502,0.0919,-0.884,0.168,-1.163,0.182,287,17.192186,1.553392,0.5,NGC_884,35.59328143892,57.28734884227
35.36599418079,57.12331042917,458454021892921472,134.9493095023,-3.6329822402,0.4234,0.0236,-0.478,0.041,-1.085,0.047,272,13.568153,0.611263,0.6,NGC_884,35.36599797212,57.1233151007
35.82494193058,57.38478805301,458440548568576512,135.092513468,-3.3019746033,0.343,0.1402,-0.438,0.257,-1.395,0.26,261,17.652237,1.720118,0.2,NGC_884,35.82494542938,57.38479405926
35.70817352551,57.14137280477,458413065082784640,135.1178111845,-3.5521759257,0.4251,0.0283,-0.672,0.052,-0.954,0.056,272,14.271577,0.669686,0.8,NGC_884,35.70817885818,57.14137691227
35.3756073126,57.20773130305,458455980397966848,134.9253388449,-3.5518544624,0.4085,0.037,-0.723,0.062,-1.007,0.071,306,11.663649,0.488026,0.9,NGC_884,35.37561306029,57.20773563874
35.71241089974,57.18493942712,458413271241167360,135.1048563693,-3.5105089179,0.424,0.0457,-0.491,0.083,-1.058,0.096,268,15.847599,1.084055,0.5,NGC_884,35.71241480067,57.1849439824
35.45144213008,57.19392484185,458455048377528832,134.968746319,-3.550778497,0.3836,0.1016,-0.537,0.178,-1.087,0.187,296,17.411394,1.486111,0.6,NGC_884,35.45144639751,57.19392952199
35.56910592849,57.11071765679,458407494501191296,135.0574342622,-3.6070078485,0.4727,0.1271,-0.263,0.233,-0.657,0.384,231,17.572681,1.567198,0.2,NGC_884,35.5691080138,57.11072048554
35.95621933335,57.15785422119,458410866059481728,135.238444001,-3.4898990903,0.3752,0.0333,-0.504,0.064,-1.143,0.079,278,15.130723,0.872266,0.5,NGC_884,35.95622333463,57.15785914244
35.35148168526,57.04627871832,458452647497330944,134.9682245532,-3.7080805852,0.4463,0.0615,-0.465,0.105,-1.062,0.102,293,16.250443,1.201259,0.6,NGC_884,35.35148536582,57.04628329082
35.35606736175,57.13314557726,458454021892918144,134.940871551,-3.6255764494,0.4338,0.04,-0.562,0.072,-1.532,0.081,264,15.395435,0.963775,0.5,NGC_884,35.35607182052,57.13315217337
35.60764536709,57.19615319137,458408357798580992,135.0476036171,-3.5196012361,0.4089,0.0377,-0.718,0.067,-1.02,0.081,255,15.228477,1.20625,0.9,NGC_884,35.60765107324,57.19615758304
35.69543195655,57.1855012775,458413271241169024,135.0960128551,-3.5131670301,0.3711,0.0314,-0.538,0.056,-0.937,0.067,222,14.075583,0.883911,0.8,NGC_884,35.69543623095,57.18550531181
35.79841673893,57.17214356307,458413339960648448,135.1531079651,-3.5063383049,0.3716,0.04,-0.4,0.078,-0.711,0.092,280,9.455489,0.430312,0.6,NGC_884,35.79841991578,57.17214662432
35.73204275215,57.33715505285,458416569775960320,135.0620106845,-3.3640399203,0.3363,0.0398,-0.674,0.075,-1.059,0.08,261,15.439316,1.020589,0.7,NGC_884,35.73204812916,57.33715961243
35.67905362451,57.20531654388,458414095874872576,135.0808041815,-3.497644704,0.4536,0.0269,-0.53,0.052,-1.16,0.076,262,14.02992,0.664956,0.7,NGC_884,35.67905783761,57.20532153832
35.69936442118,57.14808709767,458413065082776576,135.1109901267,-3.5475312394,0.4017,0.0293,-0.515,0.054,-0.896,0.062,259,14.634638,0.697129,0.7,NGC_884,35.69936850871,57.14809095545
35.38393671181,57.13297531767,458454056252654848,134.9551738828,-3.6205727453,0.3857,0.0621,-0.614,0.118,-1.229,0.149,269,16.484442,1.455453,0.4,NGC_884,35.38394158311,57.1329806092
35.8156678744,57.2869440734,458415470264344960,135.1218989146,-3.3954515506,0.3168,0.0577,-0.555,0.106,-0.981,0.115,286,16.290691,1.263875,0.4,NGC_884,35.81567229602,57.28694829715
35.55874953008,57.22379637737,458455357626754304,135.0131578144,-3.5027703304,0.4444,0.0485,-0.66,0.09,-0.567,0.102,252,15.40364,0.920549,0.5,NGC_884,35.55875477922,57.22379881862
35.88915848835,57.27890554159,458415607703298176,135.1620031201,-3.3891538151,0.4355,0.0945,-0.562,0.178,-0.666,0.205,248,17.159288,1.627945,0.3,NGC_884,35.88916296476,57.27890840909
35.47751785244,57.06806203608,458405948313994752,135.0252947675,-3.6641656793,0.3049,0.1292,-0.737,0.226,-1.2,0.24,290,17.615509,1.668493,0.3,NGC_884,35.47752368936,57.06806720275
36.05235902823,57.29131215159,458436017389110016,135.240423238,-3.3466657645,0.3589,0.0383,-0.708,0.068,-1.243,0.082,294,11.964038,0.7636,0.7,NGC_884,36.05236466945,57.2913175034
35.4915720083,57.11585558138,458454571648910848,135.0160517025,-3.6166532156,0.3733,0.0833,-0.957,0.154,-1.549,0.186,288,17.101995,1.576412,0.2,NGC_884,35.49157959736,57.11586225069
35.45705029296,57.12504911591,458453162899636992,134.9952530746,-3.6144436421,0.4368,0.0494,-0.735,0.104,-1.038,0.105,245,15.858855,1.080405,0.8,NGC_884,35.45705612299,57.12505358508
35.47073197121,57.12498696589,458453162899637120,135.0022649526,-3.6119564916,0.4347,0.0646,-0.85,0.124,-1.341,0.128,262,16.248425,1.215548,0.7,NGC_884,35.47073871341,57.12499273964
35.46175002435,57.2642555984,458456427068174208,134.9498556351,-3.4827929791,0.4184,0.0274,-0.776,0.053,-1.277,0.079,225,13.583838,,0.8,NGC_884,35.46175620284,57.26426109659
35.50601844705,57.13927034204,458454606008647936,135.0153776721,-3.5919695905,0.4594,0.1097,-1.018,0.224,-1.247,0.213,197,16.924599,1.406181,0.3,NGC_884,35.50602652494,57.13927571107
35.82001171505,57.28098788144,458415470264346368,135.1261789769,-3.4002195195,0.3819,0.1144,-0.497,0.211,-1.232,0.224,270,17.474436,1.768747,0.4,NGC_884,35.82001567395,57.28099318588
35.34592542703,57.12520740995,458453708347534208,134.9384003817,-3.6349162489,0.4544,0.0498,-0.419,0.086,-0.964,0.099,262,15.927337,1.058956,0.7,NGC_884,35.34592875056,57.12521156051
35.61265464187,57.17588129602,458408254719384960,135.0571602152,-3.5376936696,0.4062,0.0472,-0.454,0.093,-0.869,0.109,256,15.803044,1.063967,0.7,NGC_884,35.61265824796,57.17588503755
35.91313564399,57.27189747879,458415573343561344,135.1766214792,-3.3911982025,0.3882,0.0624,-0.823,0.118,-0.988,0.134,242,16.338554,1.293282,0.4,NGC_884,35.91314219805,57.27190173268
35.93542139722,57.2650750975,458412618406063232,135.190319461,-3.3933820202,0.3826,0.0724,-0.639,0.13,-0.953,0.15,246,16.561708,1.403341,0.6,NGC_884,35.93542648503,57.26507920069
35.39747324749,57.16386652979,458454193691594752,134.9515119525,-3.5890317995,0.3864,0.0312,-0.332,0.057,-1.196,0.061,301,14.980713,0.926754,0.1,NGC_884,35.39747588368,57.16387167923
35.46817627315,57.28332185125,458456667592668416,134.9465788867,-3.4636907715,0.3161,0.1282,-0.754,0.226,-1.136,0.216,280,17.768639,1.832313,0.4,NGC_884,35.46818227958,57.28332674236
35.80939177753,57.27826039518,458415470264348416,135.1217372619,-3.4047728851,0.3717,0.079,-0.333,0.159,-0.851,0.156,281,16.920399,1.554104,0.1,NGC_884,35.80939442987,57.27826405921
35.45986368398,57.07664998219,458406021336531584,135.0133111186,-3.6593883917,0.3736,0.0421,-0.674,0.079,-1.006,0.088,249,15.521433,0.986142,0.7,NGC_884,35.45986902318,57.07665431358
35.69841633873,57.2889240367,458414954868273280,135.061675617,-3.4155753546,0.4841,0.0927,-0.442,0.172,-0.715,0.184,287,17.200287,1.591513,0.5,NGC_884,35.69841986028,57.28892711517
35.7709924343,57.27930175848,458416123099378560,135.1018761258,-3.411006659,0.3003,0.0816,-0.861,0.15,-0.87,0.178,268,16.91501,1.43268,0.3,NGC_884,35.77099929236,57.27930550431
35.63947236321,57.05588049814,458406296214440704,135.1123449336,-3.6452984825,0.3359,0.071,-0.57,0.128,-1.203,0.14,274,16.607521,1.347098,0.2,NGC_884,35.63947687603,57.05588567772
35.782480681,57.27686483728,458416123099379328,135.1085578469,-3.4111359901,0.4356,0.0583,-0.969,0.103,-1.063,0.109,271,16.16788,,0.5,NGC_884,35.78248839879,57.27686941409
35.78306565286,57.27644100542,458416123099379584,135.1090023626,-3.4114236318,0.3324,0.0273,-0.784,0.049,-0.943,0.055,277,14.200925,0.932541,0.8,NGC_884,35.78307189711,57.27644506556
35.90129187574,57.0884067987,458408838824726144,135.2347644851,-3.5653873932,0.372,0.1479,-0.275,0.284,-0.933,0.448,236,17.777216,,0.3,NGC_884,35.90129405489,57.08841081578
35.77463806768,57.27684729474,458416123099380352,135.1045810724,-3.4126244343,0.3961,0.0374,-0.703,0.068,-0.931,0.085,261,15.135402,0.945489,0.6,NGC_884,35.77464366686,57.27685130321
36.04983139203,57.28142552586,458436017389119616,135.242618953,-3.3564026398,0.3692,0.0293,-0.424,0.054,-1.062,0.062,263,14.163625,0.884478,0.2,NGC_884,36.04983476948,57.28143009836
35.86221174214,57.25933610659,458415225440948992,135.1551567704,-3.4125747095,0.4096,0.052,-0.826,0.107,-1.105,0.117,254,15.930145,1.076039,0.6,NGC_884,35.86221831785,57.25934086423
35.5146716328,57.30878301085,458462474388726528,134.9614666709,-3.4311560394,0.433,0.0556,-0.715,0.102,-1.24,0.129,264,16.125044,1.219718,0.6,NGC_884,35.5146773325,57.30878834974
35.6979426536,57.28384361494,458414954868276608,135.0631962402,-3.4204304699,0.3875,0.0262,-0.475,0.048,-0.843,0.053,296,14.19664,0.879162,0.9,NGC_884,35.69794643755,57.28384724452
35.94747688494,57.29698258351,458412755845006336,135.185263446,-3.3612094512,0.3944,0.1409,-1.267,0.245,-1.3,0.292,251,17.258389,1.558504,0.1,NGC_884,35.94748698173,57.29698818073
35.70010003934,57.20151646018,458414022854455936,135.0928372749,-3.4972662053,0.3112,0.0297,-0.314,0.057,-1.174,0.058,173,13.490848,0.738145,0.3,NGC_884,35.70010253515,57.2015215149
35.73923718951,57.26845229381,458414675684555776,135.0895157279,-3.4271374645,0.3736,0.0382,-0.343,0.076,-1.033,0.08,250,11.723726,0.603543,0.3,NGC_884,35.73923992078,57.26845674145
35.72789663025,57.32255706601,458416466696749696,135.0649744735,-3.3785090796,0.3705,0.0342,-0.508,0.067,-0.957,0.07,280,15.087484,1.068778,0.8,NGC_884,35.72790068134,57.32256118643
35.91610939254,57.30211587223,458415676422767104,135.1675612549,-3.3623203352,0.3494,0.084,-0.485,0.156,-0.706,0.179,265,16.949615,1.651712,0.1,NGC_884,35.91611325807,57.30211891195
35.93617718074,57.34758819511,458439277258103808,135.1618200941,-3.3159278706,0.4811,0.032,-0.681,0.057,-1.102,0.068,255,14.438234,0.955186,0.2,NGC_884,35.93618261514,57.34759293983
35.87268679349,57.30367727144,458415848221459840,135.1449944131,-3.3690398538,0.3815,0.0561,-0.476,0.103,-0.937,0.113,275,16.197897,1.218526,0.7,NGC_884,35.87269058745,57.30368130575
35.82767954798,57.3101871021,458416638495442048,135.1198954974,-3.3714026098,0.2965,0.0746,-0.363,0.137,-0.957,0.14,268,16.683771,1.445057,0.5,NGC_884,35.82768244178,57.31019122252
35.64950290875,57.02869556983,458406193135257856,135.1268845121,-3.6689259648,0.3273,0.0369,-0.505,0.068,-1.157,0.08,302,10.652019,0.359838,0.6,NGC_884,35.64950690403,57.02870055136
35.39541345641,57.14331729706,458454159331864448,134.957497313,-3.608725345,0.4647,0.0555,-0.785,0.099,-1.362,0.098,298,16.14747,1.209236,0.1,NGC_884,35.39541968612,57.14332316123
35.77181134002,57.3114487582,458416294898059136,135.0911140961,-3.3807046712,0.3763,0.0429,-0.48,0.077,-1.094,0.081,271,15.438147,1.08319,0.6,NGC_884,35.77181516667,57.31145346848
35.7091533032,57.1592503086,458413099442501248,135.1121087794,-3.5352202657,0.4131,0.0604,-0.634,0.114,-1.091,0.101,221,15.739501,1.116347,0.5,NGC_884,35.70915833675,57.15925500596
35.90349508197,57.17134381413,458410208918856320,135.2068855542,-3.4872485164,0.4055,0.0316,-0.429,0.059,-0.884,0.075,255,14.872046,0.919286,0.7,NGC_884,35.90349848907,57.17134762024
35.44687636392,57.16263307505,458454949606029184,134.9771560187,-3.5810249792,0.3984,0.0805,-1.033,0.149,-1.106,0.187,243,16.945362,1.44097,0.7,NGC_884,35.44688456602,57.16263783699
35.72120324785,57.31532657918,458416466696751744,135.0640873259,-3.3865438723,0.3578,0.1306,-0.705,0.247,-1.039,0.255,286,17.773567,1.765848,0.2,NGC_884,35.72120886883,57.31533105265
35.41765734307,57.13955530477,458453403417621504,134.9701500902,-3.6081338088,0.4397,0.0317,-0.689,0.056,-1.144,0.059,274,14.682175,0.738736,1.0,NGC_884,35.41766281037,57.13956023033
35.84117914239,57.29691541738,458415882581200768,135.1313703868,-3.3813071133,0.3595,0.0672,-0.416,0.133,-1.091,0.131,248,16.560633,1.637559,0.4,NGC_884,35.84118245751,57.29692011474
35.45599022648,57.16018538148,458454880886552960,134.9826484232,-3.5816315037,0.3941,0.0571,-0.688,0.092,-1.066,0.11,226,15.711293,0.99197,0.8,NGC_884,35.45599568889,57.1601899712
35.46004338543,57.06829418984,458405986976804224,135.0162726771,-3.667204643,0.3655,0.0989,-0.639,0.177,-1.003,0.192,291,17.226624,1.580507,0.3,NGC_884,35.46004844623,57.06829850831
35.42025427958,57.08635007244,458452986794773504,134.9897172301,-3.6576459223,0.4226,0.1454,-0.379,0.249,-1.065,0.296,263,17.690716,1.598797,0.4,NGC_884,35.42025728268,57.08635465786
35.7360731524,57.30754569298,458416397977276416,135.0743345402,-3.391060268,0.3855,0.0757,-0.435,0.146,-0.792,0.149,273,16.724686,1.439646,0.3,NGC_884,35.73607661993,57.30754910298
35.76497133427,57.30297888546,458416294898061568,135.0905877399,-3.389930296,0.387,0.0803,-0.511,0.156,-1.147,0.145,267,16.74432,1.413767,0.4,NGC_884,35.76497540712,57.30298382393
35.79076764409,57.29849514909,458416226178585216,135.1052391229,-3.3892967656,0.389,0.0467,-0.766,0.085,-0.993,0.1,247,15.528075,1.022374,0.8,NGC_884,35.79077374863,57.29849942451
35.9339043592,57.27971908812,458412721485272704,135.1844236228,-3.3799477523,0.4163,0.0359,-0.75,0.066,-1.122,0.073,245,14.724104,0.900092,0.9,NGC_884,35.93391033319,57.27972391895
35.59102352034,57.05387628988,458406468013141248,135.0882564356,-3.6562685062,0.4817,0.0453,-0.469,0.083,-1.118,0.098,266,15.617565,1.030255,0.5,NGC_884,35.59102723332,57.05388110349
36.01926835764,57.2816900885,458435983029383936,135.2270298154,-3.3619508256,0.3935,0.033,-0.577,0.057,-1.009,0.07,262,12.948925,0.696647,0.7,NGC_884,36.01927295387,57.28169443281
35.700646883,57.1128617543,458406949049387392,135.1238607056,-3.5803382139,0.4056,0.067,-0.379,0.115,-0.935,0.134,266,16.494444,1.22973,0.4,NGC_884,35.70064988824,57.11286577999
35.84228157762,57.29105361775,458415435904603136,135.1339738362,-3.3865949477,0.4329,0.0469,-0.405,0.088,-0.806,0.089,261,15.638952,1.073736,0.4,NGC_884,35.84228480457,57.29105708803
35.65087239018,57.02564617813,458406193135261952,135.1286409978,-3.6715301355,0.3902,0.041,-0.549,0.074,-1.077,0.079,278,15.38254,0.844563,0.4,NGC_884,35.6508767332,57.02565081521
35.8469720434,57.28935070299,458415813861725952,135.1369479774,-3.3873089126,0.3251,0.0425,-0.506,0.086,-1.034,0.085,258,15.557581,1.114069,0.5,NGC_884,35.8469760749,57.28935515493
35.51433617054,57.12018497771,458407636244481024,135.0261931585,-3.6083438685,0.4414,0.0611,-0.612,0.12,-1.263,0.129,235,16.305359,1.161378,0.5,NGC_884,35.5143410243,57.12019041563
35.84053056267,57.15057217998,458410316303687808,135.1820767819,-3.5186193119,0.4181,0.0217,-0.171,0.041,-1.021,0.05,267,13.287673,0.62393,0.5,NGC_884,35.84053191998,57.15057657595
35.66077840873,57.21576927008,458414297739642496,135.0678799963,-3.4912575109,0.4418,0.0703,-0.775,0.127,-0.896,0.137,246,15.192551,0.99308,0.3,NGC_884,35.66078457115,57.21577312786
35.7196410397,57.30270880146,458416432337016960,135.0676724171,-3.3986728614,0.3597,0.0337,-0.463,0.063,-0.928,0.069,276,15.026054,0.877995,0.5,NGC_884,35.71964472995,57.30271279702
35.78640363044,57.2955004253,458416226178586624,135.1040662481,-3.3929239973,0.4475,0.0255,-0.639,0.047,-1.132,0.056,262,13.019991,0.813554,0.8,NGC_884,35.78640872246,57.29550529919
35.54654111572,57.09926687932,458407361366289152,135.0498529899,-3.6219764006,0.4366,0.0452,-0.583,0.082,-0.998,0.096,287,15.786266,1.242053,0.9,NGC_884,35.54654573687,57.09927117626
35.95248865748,57.17538105768,458410964833104000,135.2304041715,-3.474186638,0.4271,0.0337,-0.471,0.064,-0.95,0.076,257,14.936107,0.798037,0.7,NGC_884,35.95249239855,57.17538514796
35.66887048381,57.27900832735,458414813126659072,135.0501008911,-3.4304019456,0.3551,0.0847,-0.648,0.158,-1.166,0.22,248,16.952711,1.356482,0.5,NGC_884,35.66887564523,57.27901334763
35.56005337168,57.06144842482,458405815178352896,135.0697999666,-3.6549594497,0.3407,0.049,-0.775,0.091,-1.177,0.109,297,16.055502,1.1612,0.8,NGC_884,35.56005950846,57.06145349246
35.47977653928,57.04561174723,458405918257353216,135.0341671929,-3.6848327439,0.3827,0.0435,-0.688,0.078,-0.915,0.103,249,15.585814,1.000277,0.5,NGC_884,35.47978198483,57.04561568681
35.61603109552,57.20289115374,458414233313834368,135.0495477007,-3.5117100512,0.3737,0.0296,-0.661,0.048,-1.757,0.054,242,13.989136,0.907123,0.1,NGC_884,35.61603634963,57.2028987186
35.44587807139,57.08921322403,458452956741177088,135.0018432543,-3.6501895102,0.3923,0.0626,-0.59,0.12,-1.021,0.127,273,16.460533,1.264384,0.5,NGC_884,35.44588274676,57.08921762
35.77749055886,57.34502805532,458416913373340800,135.0823176646,-3.348149218,0.417,0.0326,-0.63,0.063,-1.007,0.065,234,14.663235,0.891603,0.9,NGC_884,35.77749558593,57.34503239101
35.43572633137,57.26517956881,458456530153733888,134.936292693,-3.4867446982,0.4111,0.0638,-0.626,0.115,-0.992,0.114,282,16.555067,1.502801,0.5,NGC_884,35.43573131569,57.26518383992
35.5282825943,57.12446152299,458407670603900544,135.0318448693,-3.6017264691,0.3424,0.0334,-0.589,0.06,-1.127,0.067,224,14.673492,0.691029,0.7,NGC_884,35.52828726618,57.12446637535
35.46115348709,57.26448861116,458456427074516992,134.9494720242,-3.4826846182,0.4989,0.0371,-0.704,0.067,-1.399,0.078,257,12.569786,0.783018,0.4,NGC_884,35.46115909235,57.26449463463
35.85725636984,57.33192291253,458416020020144384,135.1273126569,-3.3454672454,0.3415,0.0469,-0.634,0.109,-0.973,0.093,253,15.762529,1.046989,0.7,NGC_884,35.85726142702,57.33192710184
35.6227142819,57.26924257198,458461409236760448,135.0300188497,-3.4481835127,0.4431,0.062,-0.328,0.117,-0.679,0.131,278,16.046238,1.166707,0.3,NGC_884,35.62271689378,57.26924549545
35.64597192113,57.26698355714,458461718474405632,135.0426241604,-3.4459632526,0.4216,0.0398,-0.386,0.07,-1.174,0.076,239,12.846442,0.69405,0.1,NGC_884,35.64597499468,57.26698861186
35.53988037123,57.09960772512,458407567524719744,135.046331417,-3.6229005963,0.4627,0.0357,-0.531,0.067,-1.007,0.072,253,15.112593,0.817155,0.5,NGC_884,35.53988458024,57.09961206081
35.87482285103,57.32728811081,458416020020145024,135.1378337607,-3.3465075824,0.3871,0.0241,-0.261,0.045,-1.177,0.049,244,13.411992,0.872322,0.2,NGC_884,35.87482493267,57.32729317845
35.61990322972,57.26617287448,458461404928737024,135.0296504382,-3.4515891164,0.4386,0.0378,-0.689,0.069,-1.314,0.077,274,12.34471,0.625158,0.7,NGC_884,35.6199087158,57.26617853198
35.84140254219,57.23406458154,458415092307249024,135.1534011961,-3.4401849831,0.3274,0.0772,-0.621,0.148,-1.232,0.166,266,16.834164,1.337608,0.4,NGC_884,35.84140748252,57.23406988598
35.88999843107,57.32314989481,458415985660407040,135.1469709182,-3.3475295232,0.3293,0.0467,-0.569,0.088,-1.213,0.095,261,15.720462,1.174219,0.6,NGC_884,35.89000296869,57.32315511745
35.55254269211,57.10101988116,458407395726024832,135.0523158229,-3.6192089935,0.4879,0.078,-0.546,0.135,-0.694,0.154,280,16.793036,1.49099,0.3,NGC_884,35.55254702018,57.10102286922
35.41146399472,57.03716839048,458452406985365888,135.0020765187,-3.7054952698,0.388,0.0224,-0.506,0.04,-1.323,0.05,300,13.54566,0.639826,0.4,NGC_884,35.41146799882,57.03717408673
35.42361205476,57.26894312451,458456598873208576,134.9288359642,-3.4854501233,0.3328,0.0232,-0.581,0.04,-0.986,0.047,272,13.523513,0.678115,0.7,NGC_884,35.42361668125,57.26894736979
35.79527344593,57.23006083611,458413786637197312,135.131345535,-3.4526219123,0.3689,0.0355,-1.259,0.066,-1.223,0.071,247,15.043007,1.108788,0.1,NGC_884,35.79528346075,57.2300661018
35.95817732098,57.3433381209,458439380337297664,135.1744486833,-3.3157599794,0.3238,0.1684,-1.083,0.296,-1.144,0.345,224,17.876446,1.713678,0.2,NGC_884,35.95818596235,57.34334304646
35.57065145157,57.27192888721,458461576727427712,135.0026187187,-3.4553621473,0.3917,0.0496,-0.807,0.087,-1.164,0.126,287,8.698323,0.566673,0.7,NGC_884,35.57065787822,57.27193389888
35.67782447431,57.10766054331,458406845970181120,135.114013281,-3.5895060552,0.3956,0.0483,-0.849,0.091,-1.044,0.092,250,15.693204,0.940279,0.6,NGC_884,35.67783120543,57.10766503831
35.56403846756,57.09929860754,458407395726025472,135.0587838702,-3.6186763861,0.3552,0.0429,-0.742,0.076,-1.152,0.087,269,15.466311,0.862666,0.9,NGC_884,35.56404434903,57.09930356754
35.91059961947,57.31555091017,458415779501977984,135.1600693845,-3.350769559,0.2879,0.0426,-0.398,0.078,-1.03,0.089,225,11.334655,0.739053,0.2,NGC_884,35.91060279275,57.31555534489
35.68136187038,57.08679762232,458406811610473088,135.1230496167,-3.6084169061,0.4485,0.0381,-0.357,0.068,-0.923,0.082,285,9.151792,0.466587,0.7,NGC_884,35.68136469919,57.08680159635
35.82259524768,57.32751449754,458416672855175296,135.1112793587,-3.356112311,0.3579,0.0564,-0.318,0.107,-1.118,0.115,261,16.15952,1.280371,0.3,NGC_884,35.82259778394,57.32751931115
35.62301065502,57.26537236112,458461340517285120,135.0315071284,-3.4517608387,0.3249,0.0366,-0.613,0.069,-0.657,0.077,261,15.128074,1.047478,0.2,NGC_884,35.62301553586,57.26537518987
35.59681963293,57.09507961849,458407430085764864,135.0769909288,-3.6165037151,0.4761,0.0938,-0.395,0.167,-1.222,0.205,275,17.18443,1.309507,0.4,NGC_884,35.59682276354,57.09508487988
35.66525307765,57.08044588426,458406433653643648,135.1170200554,-3.6174036452,0.4016,0.0229,-0.747,0.04,-1.059,0.05,271,13.423524,0.508738,0.8,NGC_884,35.66525899574,57.08045044384
35.45107181262,57.26818749643,458456633232945024,134.9430713742,-3.4810772882,0.3265,0.0492,-0.728,0.095,-0.356,0.097,262,15.862467,0.994822,0.1,NGC_884,35.45107760955,57.26818902921
35.59293764157,57.27158643986,458461615395190912,135.0140694749,-3.451533958,0.3976,0.0341,-0.706,0.063,-1.02,0.069,278,15.010054,0.853633,0.8,NGC_884,35.59294326384,57.27159083153
35.53102997677,57.09812195588,458407567524723200,135.042319778,-3.6259485797,0.4442,0.0288,-0.769,0.052,-1.201,0.056,260,14.128218,0.563851,0.7,NGC_884,35.53103607206,57.09812712685
35.515820504,57.27843695149,458462302589958528,134.9724916192,-3.4594431066,0.4374,0.0332,-0.808,0.058,-1.108,0.064,274,14.744336,0.804625,0.9,NGC_884,35.51582693975,57.27844172205
35.54641596992,57.0961321683,458407361366293376,135.0508693826,-3.6249432351,0.4762,0.0443,-0.543,0.079,-0.882,0.093,294,15.793097,1.002114,0.6,NGC_884,35.54642027364,57.0961359658
