RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_Gmag,Gmag,BP-RP,PMemb,Cluster,_RA.icrs,_DE.icrs
34.94371113047,57.04327284121,458361628557050368,134.7600521825,-3.7859429201,0.4406,-0.788,-1.059,266,14.177405,0.790137,0.9,NGC_869,34.94371736713,57.04327740079
34.80384782815,57.052818657,458367675871009920,134.6849974343,-3.8023814329,0.425,-0.65,-0.999,244,15.621758,0.963687,0.5,NGC_869,34.80385297393,57.05282295825
34.96113829963,57.15687163604,458375716049629824,134.7308016104,-3.6757507354,0.3549,-0.507,-1.084,226,14.753477,0.827982,0.5,NGC_869,34.96114232462,57.15687630326
34.9351176001,57.16010711001,458375750409368064,134.7163926356,-3.6774350794,0.4209,-0.786,-0.853,217,14.21101,0.856276,0.7,NGC_869,34.93512384057,57.16011078265
35.0393987281,57.17490790408,458375952262758528,134.7647736208,-3.6445015435,0.3809,-0.68,-1.234,256,17.152166,1.458866,0.5,NGC_869,35.03940412914,57.17491321714
34.61222654922,57.16827134785,458372898550929024,134.5482253913,-3.7280131887,0.3439,-0.486,-0.928,220,14.692457,0.852315,0.8,NGC_869,34.61223040869,57.16827534341
34.64636324372,57.06850487128,458371214924062080,134.5988268106,-3.8160324988,0.3054,-0.714,-1.23,250,17.201988,1.480013,0.6,NGC_869,34.64636889855,57.06851016711
34.80808722313,57.16922617259,458375235013296000,134.6482863765,-3.6918641772,0.4329,-0.347,-1.276,287,6.511413,0.760391,0.4,NGC_869,34.80808997883,57.16923166648
34.667813172,57.18470744729,458378739706608384,134.5712678637,-3.702532014,0.379,-1.009,-1.019,253,14.565495,0.956339,0.4,NGC_869,34.66782118832,57.18471183465
34.6005415384,57.16922665267,458372864191190784,134.5419170213,-3.7292050005,0.3161,-0.808,-1.198,215,16.405453,1.169555,0.6,NGC_869,34.60054795513,57.16923181073
34.72157798525,57.17937053402,458378052511840640,134.6005884785,-3.6979009883,0.3352,-0.343,-0.878,262,16.305304,1.19632,0.1,NGC_869,34.72158070993,57.1793743143
34.60394388206,57.16788052042,458372864191190912,134.5441074665,-3.7298660942,0.4476,-0.412,-1.084,226,10.818704,0.343258,0.9,NGC_869,34.60394715384,57.16788518764
34.59686134691,57.15090081709,458372761111980032,134.546095942,-3.7471613394,0.4362,-0.389,-1.003,228,14.05429,0.755041,0.8,NGC_869,34.59686443462,57.15090513556
34.74021313944,57.05974134294,458368569224207232,134.649983862,-3.8073726331,0.4865,-0.831,-1.034,251,15.650723,0.994098,0.4,NGC_869,34.74021971934,57.05974579488
34.97346353618,57.15411687639,458375509891201152,134.7380380537,-3.6761020443,0.4943,-0.594,-0.158,220,17.266232,1.342249,0.2,NGC_869,34.9734682515,57.15411755667
35.09809957836,57.0256323431,458360803923331840,134.8452832653,-3.7742903877,0.4669,-0.517,-1.08,239,16.54154,1.614976,0.8,NGC_869,35.09810366824,57.0256369931
34.81630400715,57.05366132635,458367675871008128,134.6911167088,-3.7993282769,0.401,-1.397,-0.635,251,15.599521,1.292244,0.2,NGC_869,34.81631506686,57.05366406038
34.98319501842,57.08249914209,458362139645594496,134.7671253903,-3.7417867479,0.4815,-0.802,-0.331,262,16.091696,1.516739,0.1,NGC_869,34.9832013726,57.08250056723
34.78323677319,57.17278755697,458378155591056512,134.6343683881,-3.6929947855,0.3948,-1.035,-1.091,240,13.070863,0.791087,0.3,NGC_869,34.78324499343,57.17279225433
34.60411735086,57.14568831132,458372761111981312,134.5515447845,-3.7507807945,0.3894,-0.779,-1.279,250,14.310023,0.71078,0.9,NGC_869,34.60412353335,57.14569381813
34.83179606647,57.24063169089,458379839218177920,134.6365547884,-3.6202640163,0.3534,-0.892,-1.227,270,15.617685,0.985966,0.6,NGC_869,34.831803164,57.24063697381
34.58671341175,56.97379358947,458369355193425536,134.5995013255,-3.916152518,0.4353,-0.53,-1.041,244,14.93536,0.881181,0.9,NGC_869,34.58671759863,56.97379807155
34.96229001994,57.15196997374,458375509891204352,134.7330394612,-3.6801585844,0.3995,-0.686,-1.087,244,14.166336,0.901631,0.5,NGC_869,34.96229546526,57.15197465388
34.59974472375,57.1450243717,458372761111981696,134.5495208271,-3.7521912004,0.3788,-0.944,-1.238,245,14.356748,0.774108,0.7,NGC_869,34.59975221561,57.14502970198
34.70241962588,57.17969682012,458378086871580800,134.5906643394,-3.7010402957,0.4544,-0.574,-0.865,247,16.301374,1.316983,0.7,NGC_869,34.70242418559,57.17970054443
34.55007450671,57.16124405096,458373001630146944,134.5186706218,-3.7457706015,0.4439,-0.385,-1.443,236,11.01073,0.45285,0.1,NGC_869,34.55007756352,57.16125026388
34.9172654071,57.15738330702,458375750409371904,134.7081663663,-3.6832452013,0.4511,-0.639,-1.026,211,14.644902,0.785128,0.8,NGC_869,34.91727048009,57.15738772452
34.65221216371,57.18262916758,458378739706611584,134.5639632483,-3.7072933694,0.3293,-0.508,-1.282,270,16.54908,1.229799,0.1,NGC_869,34.65221619945,57.1826346873
34.60529353753,57.06989857646,458371318003280128,134.5772480278,-3.8221020142,0.3488,-0.963,-0.603,237,15.514896,0.916408,0.1,NGC_869,34.6053011647,57.06990117271
34.70866866947,57.1847325513,458378082567513856,134.5921911643,-3.6951659933,0.3744,-0.85,-1.252,250,12.874051,0.633642,0.5,NGC_869,34.70867542257,57.18473794186
34.66540291266,57.18259156256,458378739706610688,134.5707352976,-3.7049611652,0.3878,-0.781,-1.187,264,15.667397,0.929465,0.7,NGC_869,34.66540911721,57.18259667325
34.79141551408,57.05600363197,458368397425514240,134.6775449117,-3.8016315964,0.4069,-0.723,-1.102,257,13.314292,0.618478,0.9,NGC_869,34.79142123826,57.05600837669
34.68125795893,57.11493093433,458371764679808640,134.6013388345,-3.7659474907,0.3778,-0.52,-1.161,218,13.777461,0.576819,0.9,NGC_869,34.68126208245,57.11493593308
34.72135659568,57.25490282877,458379392541576704,134.5753407096,-3.6266949981,0.3228,-0.519,-0.938,246,16.103603,1.176228,0.3,NGC_869,34.72136072689,57.25490686738
35.08744321166,57.01728317964,458360769563604480,134.8426350245,-3.7841073077,0.4029,-0.662,-0.954,259,15.710233,1.018188,0.9,NGC_869,35.08744844743,57.01728728714
34.90347940563,57.09217581342,458373826264111488,134.7229797978,-3.7471943924,0.3007,0.266,-1.118,247,16.35985,1.165574,0.1,NGC_869,34.90347729758,57.09218062703
34.75040448138,57.17162270653,458377846353414400,134.6179371899,-3.7000158913,0.3375,-0.789,-1.019,234,16.752586,1.323343,0.2,NGC_869,34.75041074762,57.17162709389
34.78299305446,56.97649553623,458366816877634176,134.6997557421,-3.8781263857,0.4358,-1.191,-0.4,255,16.00695,1.167318,0.2,NGC_869,34.78300246377,56.97649725845
34.90973704765,57.15536710059,458374272940624256,134.7049876896,-3.6865122571,0.3608,-0.712,-0.916,248,14.853823,0.929754,0.7,NGC_869,34.90974269987,57.15537104448
34.53749629392,57.13701145956,458372554953555072,134.52021791,-3.7708980654,0.4146,-0.686,-1.039,268,14.263136,0.64777,0.9,NGC_869,34.53750173704,57.13701593303
34.58795887102,57.13228283377,458372726752246784,134.5476888905,-3.7663298879,0.4988,-0.304,-1.065,246,16.36662,1.251449,0.5,NGC_869,34.58796128282,57.13228741919
34.5950976007,57.12989756259,458372658032770432,134.5521431929,-3.7673018531,0.4332,-0.779,-0.907,268,15.155363,0.799806,0.8,NGC_869,34.59510378055,57.12990146773
34.75975830523,57.10603907958,458374582178356864,134.6445929903,-3.7601777374,0.3776,-1.016,-1.163,227,14.71153,0.7649,0.4,NGC_869,34.75976636002,57.10604408694
34.78982266136,57.16500439005,458375200653562880,134.6403396924,-3.699144486,0.3721,-0.628,-0.854,244,13.997642,0.7005,0.7,NGC_869,34.78982764805,57.16500806699
34.7474586612,57.17018077342,458377846353416576,134.6169083127,-3.7019067921,0.3886,-0.585,-1.173,219,15.895939,1.096182,0.5,NGC_869,34.74746330709,57.17018582384
34.56215038509,57.14718769145,458372932910674048,134.5295120521,-3.7568812486,0.3799,-0.605,-1.356,234,16.249788,1.327265,0.6,NGC_869,34.56215518683,57.14719352978
34.60058663256,57.14244203109,458372761111982464,134.5508078226,-3.7544776511,0.4587,-0.67,-1.058,254,15.646639,0.941294,0.8,NGC_869,34.60059194951,57.14244658637
34.79719749687,57.16462681577,458375200653562496,134.6442440028,-3.6981683314,0.5221,-1.033,-0.675,239,16.031515,1.260104,0.2,NGC_869,34.79720569941,57.16462972202
34.7811719304,57.10678159393,458374612233942016,134.655335261,-3.7556069846,0.4411,-0.815,-0.979,265,13.539215,0.693172,0.8,NGC_869,34.78117839181,57.10678580907
35.07920773053,57.13978003771,458363930659374464,134.7970030569,-3.67030029,0.4389,-0.355,-1.036,253,14.337433,0.713469,0.5,NGC_869,35.07921054752,57.13978449827
34.61060977255,57.13996717792,458372692392506240,134.5567711929,-3.7550164341,0.4479,-0.707,-1.198,217,12.771394,0.591131,0.7,NGC_869,34.61061538275,57.13997233598
34.78349129103,57.16554717133,458378155591062912,134.6369147875,-3.6997760114,0.3427,-0.589,-0.865,190,15.686376,1.325688,0.5,NGC_869,34.7834959681,57.16555089564
34.84277385103,57.04052186778,458367607151542016,134.7091139119,-3.8069098925,0.3824,-0.671,-1.041,235,15.443658,0.924619,0.9,NGC_869,34.8427791613,57.04052634986
34.97663844087,57.03436416989,458361353679151232,134.7799611607,-3.7883231933,0.3992,-0.883,-1.344,248,13.570079,0.609009,0.6,NGC_869,34.97664542774,57.03436995656
34.81718963815,57.09104706441,458374341660557440,134.6790759724,-3.7639223948,0.4842,-1.36,-0.625,236,16.593214,1.446363,0.1,NGC_869,34.8172004158,57.09104975538
34.57509541649,57.14189560945,458372726752245120,134.537905778,-3.7595600808,0.3775,-0.522,-1.059,255,15.154001,0.773092,1.0,NGC_869,34.57509955889,57.14190016903
34.74104853724,56.97368752982,458366984371479296,134.6790854654,-3.8883811288,0.3397,-0.421,-1.34,227,17.030672,1.562365,0.3,NGC_869,34.74105186304,56.97369329926
34.88953319832,57.15205732362,458374994495135488,134.6957498028,-3.6932985685,0.4191,-0.29,-1.01,214,16.894058,1.380636,0.4,NGC_869,34.88953550028,57.15206167223
34.74872341218,56.89414097377,458364995811576192,134.7095572838,-3.9620086293,0.4425,-0.795,-1.015,254,14.35967,0.792475,0.6,NGC_869,34.74872967911,56.89414534391
34.77799971003,57.14782851673,458374822696463104,134.6400124647,-3.7174753242,0.5251,-0.626,-1.351,237,11.079428,0.529206,0.5,NGC_869,34.77800467853,57.14783433354
34.75322369184,57.05112332117,458368363065784448,134.659543442,-3.8131476576,0.3182,-0.764,-1.213,241,13.838891,0.665896,0.8,NGC_869,34.75322973983,57.05112854381
35.11557481911,57.11029292198,458362728068562048,134.8255963583,-3.6913944419,0.3164,-0.505,-1.019,271,16.713125,1.566371,0.5,NGC_869,35.11557882318,57.11029730934
34.73789861413,57.16915306866,458377846353418368,134.6123521313,-3.7045989242,0.3972,-0.525,-1.058,243,15.614856,0.98638,0.6,NGC_869,34.7379027834,57.16915762394
34.89679596201,57.05783757929,458373345227821568,134.7310671467,-3.7807680077,0.3157,-0.755,-1.031,250,15.80838,1.108696,0.7,NGC_869,34.89680193984,57.05784201832
34.81318682472,57.16082092307,458375131934087680,134.6537067528,-3.6988667219,0.4124,-0.841,-1.079,189,12.811595,0.687241,0.6,NGC_869,34.813193502,57.16082556876
34.9876725572,57.26153335415,458377227878041216,134.7091573708,-3.5723390465,0.3255,-0.777,-1.049,261,15.731916,0.969255,0.7,NGC_869,34.98767874319,57.26153787068
34.68699228295,57.05738953247,458368225626831616,134.6234071887,-3.8192000989,0.4009,-0.59,-1.025,272,15.786226,1.027827,0.6,NGC_869,34.68699695431,57.05739394566
34.67759970415,57.17376769296,458377983792373376,134.5799160378,-3.7110957074,0.3236,-0.789,-1.242,241,12.185251,0.497782,0.7,NGC_869,34.67760597076,57.17377304046
34.71018680438,57.056374372,458368534864475392,134.6356699594,-3.8159724784,0.4021,-0.785,-1.283,244,14.629354,0.770005,0.8,NGC_869,34.71019301949,57.05637989603
34.80454195309,57.16184642881,458375200653564160,134.6489351985,-3.6994626383,0.3179,-0.531,-0.421,229,17.807346,1.618979,0.1,NGC_869,34.80454616918,57.16184824145
34.7247189663,57.11396670835,458371730320065280,134.6239680202,-3.7590260432,0.3972,-0.54,-1.243,187,13.00767,0.5235,0.5,NGC_869,34.72472324831,57.11397206016
34.89676622634,57.09441007592,458374032422538880,134.7187862902,-3.746309654,0.3671,-0.757,-0.935,272,15.191295,0.898189,0.8,NGC_869,34.89677222591,57.09441410161
34.85268976579,56.88843146127,458354516091370240,134.7651343154,-3.9484612341,0.39,-1.436,-1.424,196,11.282831,0.414753,0.2,NGC_869,34.85270108394,56.88843759238
34.69275608185,57.171135474,458377983792374528,134.5885585805,-3.7108546118,0.3704,-0.396,-1.197,254,16.01761,1.289529,0.3,NGC_869,34.69275922684,57.17114062775
34.70396448929,56.90161148212,458365236329742464,134.68395836,-3.9630847165,0.3844,-0.68,-1.044,247,14.284006,0.817364,0.8,NGC_869,34.70396985075,56.90161597712
34.85070062493,56.87950122157,458353038622627200,134.767098082,-3.9572414466,0.4373,-0.783,-1.075,237,14.98203,0.683326,0.8,NGC_869,34.85070679484,56.87950585004
35.06018911223,56.99843167357,458360632124674048,134.835004141,-3.8068591169,0.3188,-0.576,-1.123,279,16.060297,1.159926,0.6,NGC_869,35.06019366551,56.99843650871
35.12971462576,57.10929364779,458363106025683328,134.83317649,-3.6897405645,0.3725,-0.746,-1.216,243,13.437068,0.609903,0.7,NGC_869,35.12972054053,57.10929888335
34.69768596777,57.0580335356,458368603583951488,134.6286911737,-3.8166635383,0.4266,-0.679,-1.042,246,13.116046,0.668833,0.7,NGC_869,34.69769134388,57.05803802199
34.73056134949,57.16610303466,458377811993683840,134.609607776,-3.7087975312,0.3847,-0.707,-0.91,236,14.53012,0.810927,0.7,NGC_869,34.73056696365,57.16610695272
34.84729466715,57.00332703829,458367190530768128,134.7238868107,-3.8411479248,0.3478,-0.442,-1.212,172,14.751215,0.723589,0.3,NGC_869,34.84729816162,57.00333225662
34.98609788552,57.14181019617,458375441171734528,134.7486485179,-3.6853923948,0.3989,-0.774,-1.19,226,13.210835,0.653421,0.6,NGC_869,34.98610402768,57.14181531978
34.93237191259,57.09213059857,458373791904367872,134.7378168777,-3.741979255,0.5171,-0.609,-1.086,264,16.438469,1.416846,0.8,NGC_869,34.9323767389,57.0921352744
34.61964228503,57.02835704692,458371008765679616,134.5983939778,-3.8587280249,0.3749,-0.835,-1.026,248,15.429079,0.909648,0.5,NGC_869,34.61964889102,57.02836146442
34.91021225087,57.14611116836,458374272940633472,134.7083365657,-3.6951476624,0.3065,-0.736,-1.131,242,16.801867,1.343275,0.6,NGC_869,34.91021809216,57.14611603794
34.87433130815,56.86940836112,458352278400322304,134.7826796019,-3.9624376575,0.3714,0.066,-0.561,228,17.9299,1.64205,0.1,NGC_869,34.87433078822,56.86941077654
35.09721859374,57.03171580955,458360803923324288,134.8427730233,-3.7687258227,0.4701,-0.628,-1.09,266,16.923101,1.465239,0.5,NGC_869,35.09722356253,57.03172050261
35.08589796275,57.0098010403,458360666484397312,134.8443713414,-3.7914345548,0.4033,-0.843,-0.996,260,16.23215,1.369857,0.3,NGC_869,35.08590462871,57.00980532863
35.06810985837,57.16684537631,458364239896996608,134.7821804228,-3.6468492781,0.4543,-0.57,-1.383,222,11.344397,0.578049,0.5,NGC_869,35.06811438473,57.16685133089
34.82904440252,57.15449255382,458375166293830400,134.6639464153,-3.7019642693,0.3673,-0.3,-0.771,273,16.085974,1.438587,0.3,NGC_869,34.82904678402,57.1544958734
34.66269218559,57.08428216015,458371627240899968,134.6019830658,-3.7982063264,0.3506,-0.633,-1.04,273,14.740367,0.926837,0.5,NGC_869,34.66269720104,57.08428663793
34.81092151532,57.15726791517,458375131934091648,134.6537332011,-3.702626027,0.3754,-0.348,-0.877,237,15.846233,1.115472,0.7,NGC_869,34.81092427807,57.15727169114
35.04296693572,57.13582580901,458363724500951168,134.7797854262,-3.6806501356,0.3413,-0.24,-0.623,244,16.265854,1.26213,0.2,NGC_869,35.04296883996,57.13582849137
34.82073915981,57.15397565289,458375131934094848,134.6598637705,-3.7039542642,0.473,-0.664,-1.211,243,14.819394,0.849231,0.5,NGC_869,34.82074443079,57.15398086692
34.63621346047,57.1723338109,458372829831624704,134.5591777151,-3.7198787258,0.4143,-0.688,-1.149,231,15.558228,0.892337,0.6,NGC_869,34.63621892468,57.17233875798
34.81939755199,57.04149125132,458367607151543808,134.6967746322,-3.8102402475,0.385,-0.649,-1.139,236,13.388319,0.585615,0.9,NGC_869,34.81940268828,57.04149615535
35.01347039093,57.01663942772,458360529045444608,134.8048529983,-3.7982796771,0.4039,-0.616,-1.101,232,15.767952,1.042387,0.7,NGC_869,35.0134752628,57.01664416814
34.56023888941,57.07896641136,458372103972661248,134.5510798388,-3.8216275423,0.5111,-0.215,-0.559,271,15.53754,1.179141,0.1,NGC_869,34.56024059267,57.07896881817
34.75581291287,57.15189489445,458377743274222080,134.6272833281,-3.7176455038,0.3593,-0.942,-0.813,144,16.43009,1.251525,0.5,NGC_869,34.75582039025,57.15189839487
34.9228458543,57.14346304898,458374204221159040,134.7156968921,-3.6953473699,0.3567,-0.719,-0.972,234,15.119896,0.840744,0.6,NGC_869,34.92285156026,57.14346723398
34.76152942595,57.16061078874,458377777633948160,134.6273079093,-3.7083946453,0.4494,-0.602,-0.699,248,15.019991,0.912207,0.4,NGC_869,34.76153420561,57.16061379832
34.73997612393,57.0587669771,458368358761869440,134.6501866443,-3.8083344336,0.4441,-0.327,-0.774,276,17.508017,1.670862,0.4,NGC_869,34.73997871307,57.0587703096
34.7767331912,57.1591462826,458377777633948032,134.6355876091,-3.7070318357,0.4959,-0.772,-0.792,190,15.92374,1.131348,0.3,NGC_869,34.77673932036,57.1591496926
34.6661698322,57.17058172324,458377949432639616,134.5751155536,-3.7161550372,0.364,-0.686,-1.137,256,15.336162,0.894255,0.8,NGC_869,34.66617528026,57.17058661866
34.81268813351,57.04244551917,458367641511281536,134.6930069361,-3.8105579436,0.3893,-0.745,-1.103,253,14.955384,0.811117,0.7,NGC_869,34.81269402972,57.0424502682
34.79985494668,57.10952566737,458374406075454592,134.6640061865,-3.7496398723,0.3842,-0.825,-0.876,240,16.6963,1.342386,0.4,NGC_869,34.79986148785,57.10952943904
34.99041350106,57.17696969671,458375647330133248,134.7390217586,-3.6514899948,0.4954,-0.969,-1.006,216,17.114252,1.538961,0.3,NGC_869,34.99042119798,57.1769740281
34.96861197795,57.25367928616,458377262237784704,134.7020699302,-3.5831985552,0.4244,-0.67,-1.16,277,13.142543,0.587497,1.0,NGC_869,34.96861731094,57.2536842806
35.03881388488,57.02007850974,458360907002560512,134.8167131727,-3.7903983125,0.4144,-0.809,-1.251,256,13.646791,0.614552,0.8,NGC_869,35.03882028375,57.02008389599
34.71647194502,57.16393504134,458378018152118912,134.6031083121,-3.7133798064,0.4322,-0.719,-1.122,238,14.47205,0.714356,0.6,NGC_869,34.71647765414,57.16393987217
34.68561216456,57.16733911096,458377983792380288,134.5861586096,-3.7157206062,0.4302,-0.649,-1.111,253,16.402828,1.234244,0.8,NGC_869,34.68561731833,57.16734389443
34.77804651543,57.15675168847,458374822696451456,134.637059495,-3.7090527246,0.4496,-0.758,-1.026,156,14.235569,0.705973,0.7,NGC_869,34.77805253305,57.15675610597
34.8763797799,57.08404847821,458373654465436160,134.711798747,-3.7597795287,0.4281,-0.911,-1.216,277,16.144463,1.184822,0.5,NGC_869,34.87638699798,57.08405371377
34.70562059572,56.8877515894,458364652214200064,134.6894256813,-3.9758583787,0.371,-0.877,-1.039,257,14.527912,0.605976,0.3,NGC_869,34.70562750786,56.88775606287
34.81202951259,57.15435365089,458375131934095872,134.6552745847,-3.7051732026,0.3292,-0.75,-0.917,260,14.408327,0.786853,0.7,NGC_869,34.81203546631,57.15435759908
34.72162915642,57.16202826007,458377811993689984,134.6063861953,-3.7142497544,0.4059,-0.805,-1.016,265,15.091715,0.850884,0.6,NGC_869,34.72163554808,57.16203263451
34.80527472682,57.15481805399,458375200653572864,134.6516581491,-3.7059566694,0.4305,-0.648,-0.887,228,16.206787,1.2361,0.7,NGC_869,34.8052798709,57.15482187302
34.61233846139,57.07005195108,458371318003279104,134.5808197677,-3.8206914712,0.4415,-0.678,-1.072,254,13.77245,0.608387,0.9,NGC_869,34.61234383132,57.07005656664
34.7569383404,57.15882055982,458377777633950848,134.6255517929,-3.7109111304,0.472,-0.847,-1.406,225,15.608387,0.992804,0.3,NGC_869,34.75694506495,57.15882661343
34.78352336426,57.18681835536,458378185646506368,134.6298333854,-3.6797129859,0.3427,-0.668,-0.673,264,17.351171,1.661821,0.4,NGC_869,34.7835286717,57.186821253
34.87951818261,57.0293239872,458373207788903680,134.7317500881,-3.8107830735,0.5225,-0.717,-0.851,252,17.60691,1.861387,0.5,NGC_869,34.87952385521,57.02932765123
