,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,dist_6231_center,PMemb
8773,1635721458409799680,b'Gaia DR2 5966512080197378048',5966512080197378048,1372319839,2015.5,253.62453584102263,0.15577433745278316,-41.72427413835082,0.13132782238817575,0.7481809098518257,0.17085928742571052,4.37893,-0.6355160676696477,0.31166675193520543,-2.1809192098313654,0.2219801658643997,0.28629225,-0.025507702,-0.43671107,-0.25299835,-0.2367184,-0.18976393,-0.7206768,-0.226427,0.35517183,0.15386015,223,0,223,0,1.5920941,252.22691,0.21284387042013106,0.38650924954059185,31,False,0.8095362,1.4157926232269018,0.032147208851485566,0.15523973,25,12,0.2953572,0,26,False,232,1039.369962741453,2.4735067655178553,420.201,18.14644,26,288.2259760490463,8.934154496451844,32.261135,19.202055,26,1236.5052464801477,10.277143311412617,120.31605,17.03143,1.4669764,0,2.1706257,1.0556145,1.1150112,,,0,,,,b'NOT_AVAILABLE',343.58153431742903,1.1995757358141412,257.14039632375506,-19.01325512376887,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966512080197378048',b'',0.12204639586605642,0.13571673996789715,0.5100000035017729
8822,1635721458409799680,b'Gaia DR2 5966505659232941952',5966505659232941952,1454167291,2015.5,253.65503272481178,0.04817704913263409,-41.9107321871616,0.03814686071043339,0.6543908832942925,0.059381220628650415,11.020165,-0.48587160822888587,0.08909289986461484,-2.0793104463553904,0.06458965254792917,0.11333681,-0.2188516,-0.30280018,-0.18391997,-0.2490881,-0.074903294,-0.73176575,-0.1027968,0.40097746,-0.025324771,228,0,228,0,0.28388515,228.37117,0.0,0.0,31,False,11.276015,1.3839985725002677,0.009396591746077328,0.13435759,26,11,0.08610375,0,29,False,247,9629.199224256246,22.132794751839064,435.06476,15.72939,27,3103.894963430071,33.34503010369887,93.08418,16.62162,26,9840.508430460566,70.1312741013261,140.31555,14.779376,1.3442866,0,1.8422441,0.89223003,0.9500141,,,0,,,,b'NOT_AVAILABLE',343.45096149300883,1.0645180200295403,257.1876777543785,-19.19570271945651,100001.0,3932.0,3880.6667,4369.81,2.452,2.0444,2.8953,1.239,1.0284,1.438,200111.0,2.682065,2.1715567,2.7534907,1.5491282,1.2471365,1.8511199,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966505659232941952',b'',0.12245542611109114,0.14616787290730635,0.9059999817609787
8829,1635721458409799680,b'Gaia DR2 5966514004339084800',5966514004339084800,250920462,2015.5,253.4015553509917,0.08344168569406454,-41.89780810830369,0.0777850656936667,0.5113318672186614,0.10072364703658375,5.076582,-0.5652232741774439,0.18738381899858403,-2.2694238720751496,0.14269860673697893,-0.043881305,-0.087339334,-0.2173416,0.03418408,-0.40482762,0.03008859,-0.7115951,-0.10898673,0.4539882,0.08562123,158,0,158,0,-0.18669029,149.10118,0.0,0.0,31,False,3.3696818,1.4300468308271292,0.01909354891145814,0.0039651035,18,11,0.17095655,0,20,False,173,3205.213088707228,2.746184220134685,1167.1515,16.923723,19,1108.7263167255323,14.861542781516892,74.603714,17.739326,19,3295.3871828016418,27.763619197593712,118.694435,15.967154,1.374047,0,1.7721729,0.81560326,0.9565697,,,0,,,,b'NOT_AVAILABLE',343.3419907336561,1.21907303198059,256.9877073177007,-19.205401983099748,100001.0,4144.4,3956.75,4499.8364,2.922,2.5239,3.2091,1.438,1.2779,1.6311,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966514004339084800',b'',0.12250792747847243,0.15162820328426516,0.5930000183731318
9005,1635721458409799680,b'Gaia DR2 5966503146661723264',5966503146661723264,480378017,2015.5,253.49927315985627,0.07607557226618318,-41.94749652390488,0.06629676792251545,0.517456789074859,0.09580440105025911,5.40118,-0.4005508858602676,0.1720233290865038,-2.0109420501395507,0.11917615548013907,0.10241964,-0.1377206,-0.078610495,-0.10403195,-0.39326882,-0.098961554,-0.68286806,-0.194258,0.47159418,0.19592667,151,0,151,0,0.32062873,150.86531,0.0,0.0,31,False,4.530157,1.403926428660414,0.017572984243444122,0.12478385,17,11,0.15908909,0,18,False,159,4198.19416743108,8.836338855555043,475.10562,16.630709,18,1376.5585652679383,21.17966379995378,64.994354,17.504402,18,4309.463799541556,21.351690122633666,201.83244,15.675862,1.3543972,0,1.8285398,0.87369347,0.9548464,,,0,,,,b'NOT_AVAILABLE',343.34936712845615,1.1313187672495704,257.0704666970044,-19.246006770194406,100001.0,3908.5,3867.0,4181.5967,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966503146661723264',b'',0.12380242827734977,0.12613175703606888,0.7699999898672104
9024,1635721458409799680,b'Gaia DR2 5966507613427779840',5966507613427779840,1166179594,2015.5,253.7014838903379,0.054734979849879045,-41.83490005031356,0.04638148141724758,0.6146667043847931,0.06231520258797216,9.863832,-0.590521363379339,0.10623976140063948,-1.908389523151353,0.0801634646482438,0.10699528,-0.1864212,-0.43804142,-0.095117405,-0.30811346,0.062066656,-0.75992596,-0.17492083,0.35414833,-0.12361836,234,0,234,0,0.19843844,232.5988,0.0,0.0,31,False,7.52749,1.4304447359078842,0.01084481419002011,0.120656334,27,12,0.10491166,0,29,False,252,6613.273651422475,7.403641566837815,893.24603,16.137325,27,2389.65131414143,25.752652126980575,92.792435,16.905552,27,6398.684217075261,22.229679129897306,287.8442,15.246694,1.3288934,0,1.6588583,0.7682266,0.8906317,,,0,,,,b'NOT_AVAILABLE',343.5316765758016,1.0853571530577226,257.21453678360115,-19.116310196848772,100001.0,4165.4697,4036.8535,4303.0,,,,,,,200111.0,1.960879,1.8375368,2.0878186,1.0429229,0.81703365,1.2688121,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966507613427779840',b'',0.1239751843496693,0.16622958592529966,0.6400000125169754
9051,1635721458409799680,b'Gaia DR2 5966511289922329472',5966511289922329472,1397941319,2015.5,253.66375222894894,0.03930476284295111,-41.74749324048952,0.03337335085938143,0.5858757323387876,0.045758613993996444,12.803617,-0.7374444390583494,0.07472453325215628,-2.3261642291628206,0.05722884440138519,0.05770544,-0.1901689,-0.40687603,-0.097399466,-0.24964155,0.017004995,-0.7241705,-0.12630554,0.38671127,-0.094411075,260,0,260,0,-0.104026556,251.99596,0.0,0.0,31,False,12.78432,1.4551071652646115,0.008234807308434918,0.106842026,30,12,0.07628115,0,33,False,278,10856.17229303338,24.233669640359945,447.97888,15.599174,29,4082.10367494568,44.450762632760934,91.834274,16.324179,29,10082.904745870192,67.21413875237536,150.01166,14.752955,1.3047885,0,1.5712233,0.72500515,0.8462181,,,0,,,,b'NOT_AVAILABLE',343.5819185485438,1.162221122813966,257.1740429424684,-19.032843290046777,100001.0,4310.4834,4248.0,4497.375,,,,,,,200111.0,2.3683496,2.1756024,2.4385335,1.7445773,1.4410206,2.0481339,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966511289922329472',b'',0.12416515360927448,0.15075727660039662,0.8280000054836273
9212,1635721458409799680,b'Gaia DR2 5966511019352235264',5966511019352235264,433683556,2015.5,253.685758784622,0.049982152650015044,-41.77049062823988,0.04075523302772363,0.6352747455373287,0.05625424488226875,11.292921,-0.8045823771747567,0.0936352415397391,-2.1505121105943346,0.0683860577203677,0.02166005,-0.20336431,-0.38057438,-0.11121647,-0.20683253,-0.027121969,-0.7249128,-0.10853094,0.32843605,-0.11014636,248,0,246,2,2.2985244,294.30472,0.04203140488805087,0.13075661884259054,31,False,8.679151,1.4512766733706508,0.01049741013031687,0.060872857,28,12,0.09238447,0,32,False,241,8013.686792738195,11.583034135936197,691.8469,15.928784,27,2973.7062654639244,21.283000202508255,139.72214,16.668142,28,7477.773713976868,40.2312327908543,185.86986,15.077489,1.3042037,0,1.5906534,0.73935795,0.8512955,,,0,,,,b'NOT_AVAILABLE',343.5743748367207,1.1349910778949253,257.19416501651824,-19.05373749337349,100001.0,4329.71,4103.52,4400.6665,,,,,,,200111.0,1.8512574,1.7920393,2.0609684,1.0850846,0.87730706,1.292862,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966511019352235264',b'',0.1253327252600228,0.16045552133664548,0.8989999985694885
9463,1635721458409799680,b'Gaia DR2 5966523079620582144',5966523079620582144,1221217540,2015.5,253.45342162361084,0.023927252117678818,-41.71487888963504,0.020785595639182225,0.5996759980808941,0.02754615527278828,21.769861,-0.6685628835153515,0.04889943867362195,-2.458351906565042,0.03570797883226725,-0.07346188,-0.16318393,-0.35978726,0.008869886,-0.2706061,0.08693523,-0.7365799,-0.06353393,0.34648415,-0.18173315,258,0,258,0,-6.6987896,129.8228,0.0,0.0,31,False,58.088017,1.6017090776433072,0.004322667903223817,0.07214128,30,12,0.055725284,0,32,False,272,46647.65674606088,12.30908320795758,3789.6938,14.016292,28,24955.79513846872,40.47977628544852,616.5003,14.358459,28,31908.817260248157,41.10241489187605,776.32465,13.502143,1.219024,0,0.85631657,0.34216785,0.5141487,,,0,,,,b'NOT_AVAILABLE',343.5082761388144,1.3046321593665766,257.0050810343935,-19.019154032506826,100001.0,5760.25,5380.0,6501.5,1.6605,1.19,1.8943,0.7877,0.556,0.9394,200111.0,2.2738054,1.7848792,2.6065822,5.12822,4.544286,5.7121544,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966523079620582144',b'',0.12743587229287634,0.13865975996701072,0.8160000067949295
9486,1635721458409799680,b'Gaia DR2 5966503150972081152',5966503150972081152,208928199,2015.5,253.50451394907464,0.11928099873704172,-41.95214854753119,0.10323289749465485,0.48945233054038884,0.14571981958522828,3.358859,-0.2255801230555001,0.2588245721954788,-2.4326989945842232,0.18887644540818874,0.3139857,-0.098527804,-0.25199893,-0.2537355,-0.32389802,-0.21798985,-0.6707951,-0.23931722,0.45072752,0.32507488,144,0,144,0,2.2381475,178.96637,0.07572497966446613,0.087480708583334,31,False,1.9124477,1.3550300811219453,0.030629858401556367,0.19103333,16,11,0.24848947,0,18,False,157,1998.7485583428838,8.746163074538185,228.52861,17.43647,16,645.4462100967249,20.68987366804913,31.196238,18.326738,17,2154.0603412857577,28.234803863688125,76.29096,16.428776,1.4006296,0,1.8979626,0.8902683,1.0076942,,,0,,,,b'NOT_AVAILABLE',343.3482168425852,1.1253596551207232,257.07515513122723,-19.250159007999144,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966503150972081152',b'',0.12758469037258338,0.1292410782205348,0.5419999949634076
9541,1635721458409799680,b'Gaia DR2 5966505654922644864',5966505654922644864,403137243,2015.5,253.6550103992262,0.0627478259083877,-41.91860012524924,0.0496400097970078,0.5985787237369978,0.07183650869218823,8.332514,-0.5428750823751604,0.18867852358596685,-1.9268258245606102,0.10497218890358363,0.06716451,-0.033511806,0.02073009,0.124132,-0.27605662,0.020196602,-0.60707986,0.1660357,0.41915253,0.37970588,175,0,175,0,1.1780101,191.93594,0.08599397024724108,0.3956551103595887,31,False,6.8158045,1.4447586672974713,0.012802250699906731,0.17621021,20,10,0.17956956,0,22,False,193,6322.280135628151,21.64856111585879,292.0416,16.186182,19,2171.5442964070494,28.225381527382012,76.93587,17.009466,20,6332.838423882338,57.13924765005914,110.83167,15.257924,1.3451449,0,1.7515421,0.82328415,0.92825794,,,0,,,,b'NOT_AVAILABLE',343.4448366737265,1.0595779590615215,257.18864784545497,-19.203517156455046,100001.0,4048.2932,3819.33,4292.2197,,,,,,,200111.0,2.1599343,1.9214122,2.4266663,1.1289212,0.84351695,1.4143254,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966505654922644864',b'',0.12796959016016235,0.15081265679752243,0.7650000059604645
9644,1635721458409799680,b'Gaia DR2 5966502429417558784',5966502429417558784,438815250,2015.5,253.53250183070975,0.10944211829861729,-41.95551548437297,0.09842776654882116,0.6907915983179372,0.1496063721679808,4.6173944,-0.45124184403883477,0.24739267945526663,-2.192163864536508,0.1824981648826658,0.13980699,-0.16729084,-0.07002468,-0.13110834,-0.4534009,-0.04556995,-0.5998092,-0.26529792,0.39810786,0.21079454,161,0,161,0,1.6392279,186.03217,0.2138101348777929,0.7113329260805358,31,False,1.7195638,1.3712215983411649,0.025608784855058676,0.07158592,18,11,0.22650182,0,20,False,176,1994.7077670991312,5.867568416764014,339.95474,17.438667,18,621.8264694647355,24.50067551613644,25.379972,18.367216,16,2219.4259620825146,15.86707723399201,139.87617,16.396318,1.4243953,0,1.9708977,0.9285488,1.0423489,,,0,,,,b'NOT_AVAILABLE',343.35873521449224,1.1070848027015785,257.09747022771285,-19.2510137823646,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966502429417558784',b'',0.1288723199288172,0.12888272907326317,0.7949999865889549
9868,1635721458409799680,b'Gaia DR2 5966502218949802112',5966502218949802112,360897470,2015.5,253.58929229622365,0.09627509462385325,-41.950824648860056,0.07903327496876539,0.688753230561125,0.13476624959385597,5.110725,-0.41079270589197286,0.2082297422829198,-2.268924061107323,0.14464909375107776,0.09063839,-0.3089653,0.020721471,-0.12239275,-0.36316317,-0.058690555,-0.7047567,-0.30992797,0.48154098,0.15866058,162,0,161,1,1.0230676,174.05957,0.21111761538926765,1.1894445588289582,31,False,2.9793334,1.3829804161195,0.020887909166558267,0.07610091,19,10,0.18962052,0,20,False,170,3290.5748732486786,7.5005175038024205,438.71304,16.895185,18,1049.8511956362674,23.15085895511354,45.348263,17.798569,19,3607.307284863807,30.696537371107183,117.51512,15.868962,1.4153024,0,1.9296064,0.90338326,1.0262232,,,0,,,,b'NOT_AVAILABLE',343.3890061576455,1.0772558399971885,257.14129345409253,-19.241320652118922,100001.0,3942.1401,3716.5,4468.45,2.5077,2.0769,2.8586,1.272,0.9979,1.484,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966502218949802112',b'',0.13046784128776173,0.13532664051834467,0.5810000011324883
9893,1635721458409799680,b'Gaia DR2 5966505620562900864',5966505620562900864,716316052,2015.5,253.64797458259912,0.07063771085513136,-41.92692766233841,0.05894144217876298,0.8612329506623748,0.08226912066549899,10.468484,-0.637553798547711,0.16582413614263206,-2.2240303722024346,0.11038390934326153,0.19596864,-0.12019406,-0.13583831,-0.11808856,-0.32371783,-0.10079897,-0.6281441,-0.14979699,0.35907677,0.27771303,187,0,187,0,0.3152137,187.39977,0.0,0.0,31,False,4.1219654,1.3696837729555291,0.01565406968522596,0.15141393,22,11,0.1566308,0,24,False,205,3828.3862800569364,6.145508973814776,622.9567,16.730825,22,1112.0947745211386,10.19626604916749,109.068825,17.736034,21,4228.010626333813,26.347551212480187,160.47072,15.69658,1.3948711,0,2.0394545,1.005209,1.0342455,,,0,,,,b'NOT_AVAILABLE',343.4350691610457,1.0584027600077288,257.1841889414496,-19.212406643771743,100001.0,3830.0977,3653.75,4398.39,2.7463,2.3426,2.938,1.413,1.2554,1.5239,200111.0,1.4017085,1.0628939,1.5402802,0.38093382,0.3051206,0.45674706,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966505620562900864',b'',0.1306545876314346,0.15070558610624873,0.7479999905824661
9935,1635721458409799680,b'Gaia DR2 5966505590513461504',5966505590513461504,109784343,2015.5,253.68317597515394,0.05417893817573374,-41.897636448594376,0.05020316056048226,0.560284276758729,0.06923033683399389,8.093045,-0.5180581038533318,0.1049621774248964,-1.919900812056547,0.08432792393358766,0.14895204,-0.10617124,-0.38461933,-0.16030349,-0.44069853,0.020614384,-0.787614,-0.27170587,0.5038383,-0.08159002,237,0,236,1,-1.0661998,208.20972,0.0,0.0,31,False,7.3576484,1.4314298874303457,0.011171606051210071,0.12598501,27,12,0.10287996,0,29,False,252,6454.682191023671,6.1177940113941105,1055.0669,16.16368,25,2129.927531638436,14.052991721807928,151.564,17.030476,25,6623.913030477554,27.69444010909618,239.17844,15.209133,1.3562001,0,1.8213425,0.8667965,0.954546,,,0,,,,b'NOT_AVAILABLE',343.4743251577352,1.056483200656917,257.2080576200859,-19.1802185562469,100001.0,3969.6025,3888.3333,4124.3335,,,,,,,200111.0,2.4845705,2.3016422,2.5895147,1.3809738,1.0203223,1.7416253,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966505590513461504',b'',0.13091449726800367,0.16388170173499408,0.6929999924451112
9945,1635721458409799680,b'Gaia DR2 5966501703552356224',5966501703552356224,341566050,2015.5,253.4802945766696,0.031024686946721086,-41.951034953102884,0.028381093757068574,0.545119034444266,0.03555886438701629,15.330047,-0.3993701003441044,0.06087545535794676,-2.2634306894058014,0.047522160757044234,-0.07475692,-0.13477068,-0.46914828,0.04097142,-0.36228052,0.1983842,-0.828546,-0.23843487,0.45179757,-0.25670907,186,0,186,0,-2.5926375,135.46689,0.0,7.469059415081414e-16,31,False,87.15185,1.605067005731606,0.006442673865897499,0.09188722,21,12,0.069694094,0,23,False,201,68036.12398995868,17.119234076666004,3974.2505,13.606517,21,37287.114673010234,42.297836515794835,881.5372,13.922491,22,45411.06840702795,45.77562477886748,992.036,13.119016,1.215504,0,0.8034754,0.31597424,0.48750114,,,0,,,,b'NOT_AVAILABLE',343.3377127656614,1.1400357054976835,257.0560721498526,-19.25120982962485,100001.0,5890.0,5792.0,6041.6665,0.825,0.5682,1.5799,0.41,0.2635,0.769,200111.0,2.8788106,2.7360888,2.9770532,8.986324,7.617735,10.354914,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966501703552356224',b'',0.13097956741855055,0.13605333337870817,0.9739999949932099
10050,1635721458409799680,b'Gaia DR2 5966505929800165888',5966505929800165888,1075864773,2015.5,253.69697410199953,0.047582721948730256,-41.88044485462009,0.037576827176276195,0.7125218725513609,0.05420685209054825,13.144498,-0.22381590325469428,0.08255995769690393,-2.089499116174175,0.062252084853142584,0.17287308,-0.3524413,-0.37072682,-0.19429168,-0.31608602,0.04531525,-0.78828984,-0.15848398,0.39161634,-0.14212985,238,238,232,6,13.443011,649.4569,0.0,0.0,31,False,340.5359,1.6520908833587786,0.009179882988427762,0.14141004,28,11,0.05128457,0,30,False,233,326922.15598215035,84.60048313239837,3864.306,11.902255,27,194920.1758083651,495.4982093166848,393.3822,12.126746,28,200127.61879227552,160.16619391462788,1249.4998,11.508653,1.2083849,0,0.6180935,0.22449112,0.39360237,,,0,,,,b'NOT_AVAILABLE',343.4941536997943,1.0593160622308675,257.2167036785012,-19.16193278755606,100001.0,6827.045,5917.5,7170.25,,,,,,,200111.0,3.569435,3.2359095,4.751037,24.935877,22.381027,27.490726,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966505929800165888',b'',0.13177329334862092,0.17023348009610909,0.799000009894371
10060,1635721458409799680,b'Gaia DR2 5966523144030655872',5966523144030655872,895449320,2015.5,253.44246525411663,0.11142104512576799,-41.71453003393575,0.09198513526217128,0.7188118881361059,0.1317386519612244,5.4563475,-0.595045276804657,0.25302587414460237,-1.901111348058179,0.17059783838354908,0.23095599,-0.19948013,-0.018758632,-0.105011865,-0.42113754,-0.039939538,-0.6305316,-0.13027635,0.43211862,0.2628085,193,0,192,1,1.3702815,214.04117,0.15370088103167914,0.3700780993165951,31,False,1.6335638,1.4026537608218312,0.020838537696091085,0.14167005,22,11,0.23185684,0,24,False,208,1831.7934155563096,3.3641633898980174,544.5019,17.531174,21,558.3920230730032,17.028390187575553,32.79183,18.48404,21,2035.6457998928422,20.93392675794381,97.24147,16.490164,1.4161192,0,1.9938755,0.9528656,1.0410099,,,0,,,,b'NOT_AVAILABLE',343.5033817124306,1.3111947676674789,256.9964483341746,-19.019788015120103,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966523144030655872',b'',0.13185166153331995,0.14567888422849398,0.7080000084638596
10095,1635721458409799680,b'Gaia DR2 5966505620562902144',5966505620562902144,1221976428,2015.5,253.6551347990241,0.07656910503689769,-41.92427727141155,0.06327894749547218,0.8799903764827496,0.08988649344362752,9.790018,-0.7492172253165388,0.1791600748544119,-1.922772986682008,0.11944677550868221,0.20742124,-0.13817479,-0.10746368,-0.12493158,-0.329995,-0.10384231,-0.60657537,-0.15963347,0.3465718,0.2900781,185,0,185,0,1.2937919,204.95302,0.07177504199083495,0.14752342798880044,31,False,3.4762557,1.3465914376061408,0.01731789657943423,0.1455747,21,11,0.16845545,0,23,False,202,3350.839202721773,9.290687873666029,360.6664,16.875483,21,986.1296094426314,16.09986449685582,61.2508,17.866552,20,3811.3258214471493,30.411193220051075,125.326416,15.80923,1.4317176,1,2.0573225,0.9910698,1.0662527,,,0,,,,b'NOT_AVAILABLE',343.44048311881494,1.05593219786219,257.189457804724,-19.209143302502184,100002.0,3684.6667,3614.0,4155.81,2.6797,2.47,2.9301,1.356,1.2676,1.4844,200111.0,1.4580479,1.1461905,1.5156255,0.35304585,0.27835926,0.42773244,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966505620562902144',b'',0.13216705779938323,0.15443538048645644,0.7049999982118607
10153,1635721458409799680,b'Gaia DR2 5966523144029560576',5966523144029560576,1285907834,2015.5,253.4535060373798,0.05812141453537656,-41.7090812497854,0.04934187067199872,0.6990450286194481,0.07059184323183276,9.902632,-0.7551458287126697,0.14153680765583979,-1.9566126421484062,0.09503751676954461,0.047605347,-0.116053954,-0.03197883,0.008895427,-0.35654476,-0.040126443,-0.6184485,-0.035492573,0.43062636,0.24276608,214,0,212,2,0.7259428,221.42683,0.020063812683540242,0.01779459751371816,31,False,5.098286,1.4030750919543262,0.011113477518301189,0.09072987,24,11,0.13393445,0,26,False,230,4756.8395366264185,16.741538261285953,284.13397,16.49507,22,1520.6694739662657,24.449839360656902,62.19548,17.396301,23,5050.031173581999,55.529990749144105,90.94241,15.503685,1.3813164,0,1.8926163,0.90123177,0.9913845,,,0,,,,b'NOT_AVAILABLE',343.5128133187863,1.308243433063476,257.0044124114336,-19.01339061287709,100001.0,3972.145,3834.835,4354.73,,,,,,,200111.0,1.7058709,1.419299,1.8302188,0.6526606,0.51359546,0.79172575,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966523144029560576',b'',0.13252285823287127,0.14332658271497226,0.7089999914169312
10170,1635721458409799680,b'Gaia DR2 5966502218948784512',5966502218948784512,577731762,2015.5,253.58547437683413,0.04067811418265954,-41.953979341710685,0.037019202481343556,0.5052118856459308,0.052391945904938064,9.64293,-0.7668160190118712,0.07679819304273673,-2.1349782848683576,0.06195747883011994,0.04160249,-0.14983451,-0.3812307,-0.11133437,-0.40041623,0.06723037,-0.7762952,-0.25898805,0.4698715,-0.19963245,213,0,212,1,-1.3929088,179.32576,0.0,0.0,31,False,18.734179,1.4292157706263864,0.008581934910271738,0.07716681,25,12,0.080443524,0,27,False,222,15240.210265964679,19.141377691780704,796.1919,15.230888,23,5001.418074504654,43.13357882560801,115.95184,16.103655,22,15292.231522543212,55.03362376884015,277.8707,14.300743,1.3315859,1,1.8029118,0.8727665,0.93014526,,,0,,,,b'NOT_AVAILABLE',343.3847666349061,1.0774726678345854,257.13870519514666,-19.244790923947896,100002.0,3928.25,3879.5,4072.0,2.189,1.773,2.5511,1.1143,0.858,1.2921,200111.0,4.384419,4.0803246,4.495301,4.1239676,3.1904407,5.0574946,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966502218948784512',b'',0.13264780320232253,0.13678494551311107,0.5820000003278255
10189,1635721458409799680,b'Gaia DR2 5966502360698071424',5966502360698071424,912662052,2015.5,253.5527069478215,0.09226459508086718,-41.958869634197214,0.07412307994681751,0.49888099756099274,0.12777671742995067,3.9043186,-0.2435913704149206,0.2164398054609599,-2.290155153678528,0.13602769861058894,0.14920163,-0.23084341,-0.061686825,-0.15529707,-0.24031124,-0.17969401,-0.7107311,-0.3634776,0.3658537,0.27293956,160,0,159,1,3.919178,232.65059,0.2566928389248078,2.304651219563582,31,False,3.4705813,1.4224269008989603,0.018745473673807772,0.11625129,18,9,0.20069253,0,20,False,176,4323.3731783348585,11.904783566009963,363.1627,16.598808,12,1485.547870408633,30.718881705337118,48.35944,17.42167,11,4533.464535917866,47.87706665116995,94.68969,15.620845,1.3922029,0,1.8008261,0.8228626,0.97796345,,,0,,,,b'NOT_AVAILABLE',343.3656075012489,1.0933079087373587,257.113695960509,-19.252550424097723,100001.0,4141.69,3873.0,4356.08,2.206,1.7819,2.9241,1.1697,0.8932,1.4748,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966502360698071424',b'',0.1328288612172571,0.13332343589662263,0.5279999998956919
10344,1635721458409799680,b'Gaia DR2 5966502390747124736',5966502390747124736,504091682,2015.5,253.5325749941264,0.044992981810662344,-41.960583649130285,0.04121011665785085,0.5462842543094244,0.053948874879814035,10.125962,-0.3914014819982691,0.08411192918667393,-2.107116586746785,0.06818883718694962,-0.071024835,-0.1773425,-0.45454913,0.012738303,-0.36304188,0.1923433,-0.8298961,-0.24254952,0.45214453,-0.28966692,230,221,226,4,3.410295,299.91232,0.0,0.0,31,False,232.02399,1.6418468310670258,0.00857656054254352,0.089642756,26,12,0.057649232,0,28,False,242,163880.18389624637,31.657988859399392,5176.582,12.65205,26,93199.89382135682,172.0012274794893,541.85596,12.92785,25,106311.42818987131,102.51611520628906,1037.0216,12.19547,1.2174219,0,0.7323799,0.27579975,0.45658016,,,0,,,,b'NOT_AVAILABLE',343.35483554532766,1.103846362503045,257.09816864173786,-19.256039168974926,100001.0,6184.645,5820.4937,6532.0,,,,,,,200111.0,4.022921,3.6064398,4.5420446,21.332258,18.453749,24.210768,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966502390747124736',b'',0.133938880489882,0.13394801575663914,0.9549999988079071
