,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,dist_1893_center,PMemb
3793,1635721458409799680,b'Gaia DR2 181176155934193280',181176155934193280,206638369,2015.5,80.78885500167382,0.04164024623748018,33.50064698063492,0.03486172770294482,0.23830031601970572,0.04644448238194414,5.1308637,-0.12900812501170728,0.08161047136372383,-1.2178165722704437,0.05935449780193631,-0.022828853,0.05557107,-0.32655758,0.14950721,-0.30131605,0.10857771,-0.55905527,0.18130796,0.31546038,-0.0033475645,160,160,160,0,1.1662483,175.72818,0.0,0.0,31,False,263.47534,1.5965483092266282,0.009946440631406745,-0.056729157,18,11,0.05157686,0,18,False,159,191085.98430727003,177.07148182615308,1079.146,12.485293,16,103952.96954652482,390.5417153042279,266.17636,12.809296,15,134609.42201639913,430.86246465741567,312.41855,11.939231,1.2484558,1,0.87006474,0.32400227,0.54606247,,,0,,,,b'NOT_AVAILABLE',173.56136620349577,-1.5575478681591277,82.20250288101876,10.310355191305154,100002.0,5645.6665,5500.5,6092.595,,,,,,,200111.0,12.104915,10.394115,12.752279,134.11552,97.489586,170.74146,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181176155934193280',b'',0.15403217413424763,0.1694323344751227,0.8260000038146973
3839,1635721458409799680,b'Gaia DR2 180988139446106240',180988139446106240,1192038258,2015.5,80.83111476099073,0.04729540452441939,33.452225991893826,0.038675128134829685,0.21208731416803978,0.04937707423272391,4.295259,-0.8159211610009199,0.09098781078160643,-1.3894636159705924,0.06503108159146424,-0.007925791,0.08633615,-0.41970208,0.11160013,-0.25200817,0.060345113,-0.6056279,0.20241722,0.282017,0.048355684,145,145,143,2,8.899749,343.71698,0.0,0.0,31,True,300.92963,1.7116232185808404,0.010409791899362834,-0.023492327,17,11,0.05740509,0,18,False,149,847917.6658378518,548.2563473627436,1546.5715,10.867481,17,579313.5778642358,1659.4338449460563,349.10315,10.944104,17,427005.3614675984,770.3121260471963,554.3277,10.685837,1.186812,0,0.2582674,0.07662296,0.18164444,,,0,,,,b'NOT_AVAILABLE',173.6212556043615,-1.5558103296252306,82.23507577784757,10.259759323757638,100001.0,9246.0,8781.5,9408.0,0.631,0.214,1.0131,0.3213,0.107,0.51,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+180988139446106240',b'',0.15529148414434837,0.18142937323828845,0.5119999999552965
3889,1635721458409799680,b'Gaia DR2 180984046339778688',180984046339778688,803722986,2015.5,80.77632204049462,0.11131541797736888,33.266348149788726,0.10321283362906457,1.389658060370289,0.14068239773137614,9.877981,-0.28157404769017125,0.20987348336364825,-1.7099655451895273,0.14941869436309976,-0.42550126,0.17947142,-0.33936605,0.4356649,-0.6366238,0.1276223,-0.45462912,0.27895328,0.20294587,-0.2168081,111,0,110,1,-0.43301147,98.21025,0.0,0.0,31,False,3.4837172,1.445337031704192,0.019970385490884666,-0.15420486,13,9,0.20144695,0,13,False,109,3567.5917825767992,3.8195009991221895,934.0466,16.807428,10,1294.2887359005324,9.961865205336716,129.92433,17.57131,13,3658.101908670149,24.733078116404446,147.90321,15.853781,1.3881607,0,1.7175293,0.7638817,0.9536476,,,0,,,,b'NOT_AVAILABLE',173.74884119171293,-1.6985690618975444,82.17648086972186,10.07722534529987,100001.0,4133.0,3960.0,4287.0,0.868,0.4499,1.3021,0.3885,0.2127,0.5951,200111.0,0.6532249,0.6071368,0.7115463,0.11217131,0.08911429,0.13522832,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+180984046339778688',b'',0.15661978046027808,0.1690000615105975,0.5190000055730343
3898,1635721458409799680,b'Gaia DR2 181177049287390208',181177049287390208,340398364,2015.5,80.76077601997464,0.05182166152672444,33.522547938033405,0.041942340656046656,0.27857392856075675,0.0625362397391516,4.4546,-0.1943329392748072,0.1066817098726141,-1.5676933150910606,0.07449171025741119,-0.11071488,0.061191563,-0.19065197,0.22671731,-0.40094396,0.19767894,-0.42649248,0.11010784,0.39504358,-0.20686758,152,0,149,3,0.07689324,144.6392,0.0,1.6747652892626936e-15,31,False,9.428578,1.6468844339956596,0.013563970542064015,-0.06207879,17,11,0.103498906,0,17,False,148,8278.371373907143,5.6568101445599535,1463.4346,15.893503,17,4712.66895305676,14.95028730438379,315.22263,16.16822,16,5585.469338832476,15.767768175823548,354.23334,15.394271,1.2439812,0,0.7739496,0.27471733,0.4992323,,,0,,,,b'NOT_AVAILABLE',173.53005561478568,-1.5644851645616478,82.18019921663391,10.333727593633093,100001.0,6103.0,5810.815,6542.34,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181177049287390208',b'',0.15686323861684265,0.16626418498792564,0.9079999829828739
3959,1635721458409799680,b'Gaia DR2 181176220357081472',181176220357081472,1436592787,2015.5,80.78032496854308,0.03413479760576487,33.51250491212832,0.028040132539641285,0.25566933959878946,0.04109983758454947,6.22069,-0.06315200285942639,0.06614767839830908,-1.1644300066051314,0.046243530976354266,-0.10782492,0.06025523,-0.21967891,0.28911194,-0.40151834,0.22786233,-0.4635994,0.17813261,0.37607962,-0.104479186,168,0,168,0,-0.3045687,156.91162,0.0,0.0,31,False,27.687618,1.6512238253237075,0.008147578357287223,-0.082485475,19,11,0.067891255,0,19,False,168,23464.02239213408,14.8347981501947,1581.688,14.76236,17,14245.965501777708,43.47755437222504,327.66254,14.967158,14,14462.753429912422,43.583351548006455,331.84125,14.361293,1.2235208,0,0.6058655,0.2047987,0.40106678,,,0,,,,b'NOT_AVAILABLE',173.54755871110652,-1.5567156431549325,82.1960690535811,10.322648771393006,100001.0,6815.0,6621.6665,7104.9062,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181176220357081472',b'',0.15819674012013796,0.17136879689159218,0.8359999846667051
3987,1635721458409799680,b'Gaia DR2 181176224653666432',181176224653666432,987267149,2015.5,80.78116376864263,0.054517595717193924,33.512588416090324,0.04439643814012461,0.3294844692445043,0.0663394423963329,4.9666452,-0.20786157511121928,0.11080871708587668,-1.4897876534682921,0.07888442968674272,-0.1419399,0.06672336,-0.14340666,0.26218182,-0.40067515,0.23512857,-0.41392964,0.11956755,0.40011242,-0.24683551,161,0,161,0,-1.6215796,128.48778,0.0,0.0,31,True,7.7154365,1.5271647118452545,0.012446542727346447,-0.10394167,18,11,0.10786311,0,18,False,159,6983.680059586607,5.752820408355315,1213.9576,16.078156,8,3683.580139677579,93.21707502033178,39.51615,16.435713,7,5722.80178661581,54.54573805742001,104.91749,15.367898,1.346909,0,1.0678148,0.3575573,0.71025753,,,0,,,,b'NOT_AVAILABLE',173.54788514222452,-1.5560914624020943,82.19678392679963,10.32268679712677,100001.0,5090.933,4993.5,5335.1196,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181176224653666432',b'',0.15870344814851836,0.1720145331390535,0.9719999989867211
3990,1635721458409799680,b'Gaia DR2 181179828129357568',181179828129357568,23342514,2015.5,80.68405174873955,0.09748536626995132,33.54724611162767,0.07249316864267848,0.3007503186913877,0.10452351144048083,2.877346,-0.644478323226627,0.19890676430409068,-1.2972675405478398,0.1395684046002547,-0.31793606,0.29154858,-0.059289787,0.21182847,-0.35800847,0.13640562,-0.37249205,0.05478766,0.33044624,-0.3490333,125,0,125,0,0.12941347,121.343185,0.0,0.0,31,False,3.1751533,1.5435090271263452,0.023182196607178268,-0.17444608,14,11,0.1888617,0,14,False,125,3165.320010802963,3.7981350364195863,833.38794,16.937323,11,1485.8635560487762,14.6288123865587,101.57103,17.42144,12,2719.609986223946,16.54811597798077,164.3456,16.175653,1.3286092,0,1.2457867,0.4841175,0.76166916,,,0,,,,b'NOT_AVAILABLE',173.47349507047792,-1.603258812760563,82.11696325469207,10.362542290952574,100001.0,4828.0,4741.16,4943.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181179828129357568',b'',0.15873974595510407,0.15925269576508563,0.7130000103265047
4037,1635721458409799680,b'Gaia DR2 181179862489400064',181179862489400064,186877812,2015.5,80.70600138834126,0.08367267833464673,33.54486735110279,0.06757623031982532,0.11768250645575637,0.10453699334339665,1.1257498,-0.2363744564563856,0.18645549277211887,-1.4569719244678234,0.13667398051039864,-0.14467604,0.083503224,-0.0046723997,0.16242683,-0.41396606,0.18359396,-0.3278114,0.030241752,0.43767202,-0.4021778,152,0,152,0,0.9528876,163.23549,0.0,0.0,31,False,3.0442612,1.5491570297187363,0.019428512722771758,-0.11497321,17,11,0.18065405,0,17,False,152,3111.62636695673,3.0424142684149214,1022.7491,16.955896,16,1520.9322795267503,19.794374054910048,76.83659,17.396114,15,2505.8563957874417,15.439238995418107,162.3044,16.26453,1.2941107,0,1.1315842,0.44021797,0.6913662,,,0,,,,b'NOT_AVAILABLE',173.4858118489174,-1.5895207467336308,82.13536233051589,10.35897253261561,100001.0,4915.4595,4825.0,5046.6,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181179862489400064',b'',0.15968641204266684,0.16161705465771461,0.6250000151991845
4364,1635721458409799680,b'Gaia DR2 180987860272889472',180987860272889472,1399487733,2015.5,80.85457891728181,0.046666687901808085,33.43593056346726,0.04024288260025941,0.23787376539667024,0.049459644867747315,4.8094516,-0.38781077131856234,0.09239179841286797,-1.5143193287675194,0.0655296459193228,0.16626868,0.093935706,-0.32899204,0.06850676,-0.23722449,0.06273926,-0.5078517,0.16057031,0.24212863,0.2581916,140,140,138,2,8.160099,314.2302,0.0,0.0,31,True,410.30734,1.7444027493689842,0.010272175838339106,0.06795602,16,11,0.05866797,0,16,False,138,416397.8113171998,172.77837633594842,2410.0112,11.639595,12,286152.3521608338,1361.3174585545728,210.20251,11.709895,14,217352.15959478362,355.3653112394808,611.6302,11.41901,1.2091911,1,0.29088497,0.0703001,0.22058487,,,0,,,,b'NOT_AVAILABLE',173.64576831154588,-1.5488498236878594,82.25386592966487,10.242238124663059,100002.0,8630.0,8387.0,8994.5,0.725,0.4443,0.9341,0.363,0.2216,0.4797,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+180987860272889472',b'',0.16822344398937633,0.1992173029167255,0.8439999860525131
4406,1635721458409799680,b'Gaia DR2 180981744235715840',180981744235715840,287889393,2015.5,80.8407487687369,0.06606591828334835,33.31170876409672,0.07644325965919847,-0.050458018900622015,0.11105414248617397,-0.45435512,-0.14205267806449667,0.1369169481139705,-1.4974980531022197,0.11111629372002789,-0.17859392,0.20716786,-0.21076302,0.14017402,-0.7534379,-0.36678147,-0.76395714,0.48622826,0.67933434,0.28069976,122,122,118,4,12.350464,417.32748,0.09289421488457317,2.367711711071194,31,True,79.51051,1.2596231848844488,0.01528192738005079,-0.1409355,14,9,0.08939541,0,15,False,122,266418.9964993439,348.77844931466257,763.8631,12.124453,14,40051.41241035743,395.4794097119189,101.27306,13.844844,14,362195.9037179874,1652.2934735655292,219.20798,10.864561,1.5098298,0,2.9802828,1.7203913,1.2598915,69.24261750762074,0.866612532742201,5,4000.0,3.0,0.0,b'NOT_AVAILABLE',173.7418220343456,-1.6285067303827163,82.23404288940749,10.119015679699034,110001.0,3264.6667,3098.0,3761.8276,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+180981744235715840',b'',0.16933481391363847,0.19612290087506146,0.5970000071078538
4611,1635721458409799680,b'Gaia DR2 181179901145672832',181179901145672832,875561537,2015.5,80.7188128922176,0.03371217905188616,33.55733618421439,0.027042951423737895,0.20593182582285421,0.03989392944837148,5.161984,-0.19383962717765282,0.06729212849057467,-1.4564310777999228,0.04745045248762654,-0.11980533,0.09408419,-0.1948079,0.26776952,-0.35736695,0.22202423,-0.43696478,0.15334108,0.37628525,-0.1832766,161,0,160,1,-0.8975107,139.10742,0.0,0.0,31,False,28.922327,1.6476859829356874,0.00805563608090716,-0.09365063,18,11,0.069830455,0,18,False,160,24171.429377327582,9.990599921422328,2419.4172,14.73011,17,14202.384395862675,37.914959256870084,374.58524,14.970485,17,15327.15240848659,26.401822486716277,580.5339,14.298266,1.2216711,0,0.6722183,0.24037457,0.43184376,,,0,,,,b'NOT_AVAILABLE',173.481567524034,-1.5736629412797143,82.1470205702677,10.370717979176284,100001.0,6279.0,6071.0,6778.6665,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181179901145672832',b'',0.17448371028326665,0.17739048994073464,0.9849999994039536
4774,1635721458409799680,b'Gaia DR2 181176254716843520',181176254716843520,298598609,2015.5,80.79368844015205,0.03285074357864225,33.529096579555905,0.02506309334181149,0.3253556264283243,0.03843299485600234,8.4655285,-0.3854254162642715,0.06027395922612052,-1.2843642305482574,0.040807087126945786,-0.054660007,0.16969971,-0.21802658,0.30566218,-0.30857405,0.23037183,-0.46807563,0.20254801,0.38018164,0.0012680255,160,0,160,0,-0.7489869,141.55472,0.0,0.0,31,False,42.423733,1.6435217808817342,0.007594106636239474,-0.0007294225,18,10,0.062245313,0,20,False,161,35220.23308515238,52.53066859872025,670.4699,14.321385,19,21379.28126752592,121.44159670006995,176.04579,14.526405,15,21831.47206183358,92.44695353174194,236.15134,13.914212,1.226873,0,0.6121931,0.20501995,0.40717316,,,0,,,,b'NOT_AVAILABLE',173.54016198490547,-1.5381486802738675,82.20846157298125,10.3384844246959,100001.0,6815.0,6493.65,7079.0,,,,,,,200111.0,2.574664,2.386209,2.8357933,12.882476,9.385105,16.379847,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181176254716843520',b'',0.17810788456291093,0.19258957375188682,0.7750000077486038
4822,1635721458409799680,b'Gaia DR2 180977861586840320',180977861586840320,290636503,2015.5,80.69779157228284,0.1636178041018409,33.21293709894,0.12089403704524088,0.12693469107706098,0.16260278042113496,0.7806428,-0.39184996855307297,0.32835000161602984,-1.5938980165645786,0.21531494315699545,-0.37847856,-0.06673456,-0.4781415,0.40483645,-0.21463284,0.3652811,-0.59561175,0.26949832,0.20519643,-0.39828065,112,0,112,0,-0.23464675,102.95287,0.0,0.0,31,False,1.5769917,1.4265598670638555,0.029927593428207985,-0.13588855,13,10,0.32642177,0,14,False,112,1808.1235564507554,3.0266736171394393,597.3963,17.545296,12,619.7983972628168,11.88615548643382,52.144566,18.370762,12,1933.2772665293096,15.764908093231888,122.63168,16.546185,1.4120029,0,1.8245773,0.82546616,0.9991112,,,0,,,,b'NOT_AVAILABLE',173.75576707650902,-1.7829426652301195,82.10638894096476,10.028198397632377,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+180977861586840320',b'',0.17944017729006184,0.18059208069874585,0.6359999947249889
4834,1635721458409799680,b'Gaia DR2 181177289805548928',181177289805548928,1470097287,2015.5,80.75517003687327,0.03246006353839731,33.55119544267851,0.026216172522219847,0.36712898285646134,0.03838875871759929,9.56345,-0.499193568388754,0.06305052383606975,-1.2469634183207265,0.04385597672841551,-0.1335428,0.0847629,-0.22043543,0.2954741,-0.37789685,0.23646335,-0.46167538,0.16712707,0.36975622,-0.12711477,170,0,169,1,0.11691268,165.455,0.0,0.0,31,False,32.00994,1.61888113845931,0.007686501590388475,-0.0905152,19,11,0.065735914,0,19,False,170,26697.54102253856,15.326198633733004,1741.9545,14.622188,18,15355.148672218347,35.38558250716046,433.938,14.885753,17,17704.189503404174,56.39338936472249,313.94086,14.14173,1.2382915,0,0.74402237,0.26356506,0.4804573,,,0,,,,b'NOT_AVAILABLE',173.50377325127505,-1.5521456994465639,82.17735039004289,10.362618080708522,100001.0,6203.095,5872.0,6559.08,,,,,,,200111.0,2.4012468,2.1476715,2.6796718,7.6913414,5.842599,9.540084,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181177289805548928',b'',0.1796613924634307,0.18704673711506475,0.6719999948143959
4923,1635721458409799680,b'Gaia DR2 181177014927637632',181177014927637632,632642957,2015.5,80.78500939986343,0.05977183185276429,33.53916752788936,0.04882676776966532,0.27934044371706895,0.0759345133359207,3.6787019,-0.441995311431154,0.11396095525544868,-1.3475018419419966,0.08206006482177472,-0.23432672,0.20678179,-0.079910226,0.32366714,-0.48594272,0.1811214,-0.44045,0.17601423,0.43533105,-0.191518,151,0,150,1,-1.2999899,123.369934,0.0,0.0,31,True,7.5977936,1.6029471839964715,0.01253302102544338,-0.1439907,17,11,0.108201854,0,18,False,152,6899.413487369657,6.0826904666394315,1134.27,16.091335,18,3778.833217764321,17.2669620784907,218.8476,16.407993,17,4766.34942999829,20.654326237533937,230.76761,15.566455,1.2385375,0,0.8415384,0.31665802,0.5248804,,,0,,,,b'NOT_AVAILABLE',173.5277605803467,-1.5384272613170253,82.20178558062871,10.349002485815971,100001.0,5735.0,5534.0,6048.26,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181177014927637632',b'',0.18187205607947182,0.19434123830981323,0.6029999962449074
5098,1635721458409799680,b'Gaia DR2 180988345604526592',180988345604526592,1171735688,2015.5,80.85449806375817,0.044220561552150296,33.482754751070715,0.03695814525031641,0.2144413195090197,0.050644984663695276,4.234206,-0.205735905539357,0.08567859522138786,-1.3313684402933168,0.06084377371044851,0.0043200315,0.07807815,-0.325285,0.14011033,-0.35866815,0.0775076,-0.56893605,0.17348805,0.3374963,0.09807844,157,0,155,2,0.8877586,165.19585,0.0,1.6409281590473076e-15,31,False,15.620642,1.6074373679366991,0.00954263359277082,0.007162403,18,11,0.08493951,0,18,False,153,13539.180910169283,8.108698706302642,1669.7107,15.359385,17,7554.5952569919145,24.165024932481476,312.62518,15.65586,16,9174.910647884944,22.5735511375685,406.44516,14.855415,1.2356365,0,0.8004446,0.2964754,0.5039692,,,0,,,,b'NOT_AVAILABLE',173.6070652943455,-1.5224744302046498,82.25685499644395,10.288969894688158,100001.0,5815.0,5707.5,6036.35,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+180988345604526592',b'',0.18650894941059107,0.2148909644459252,0.9769999969005585
5412,1635721458409799680,b'Gaia DR2 181180863215127808',181180863215127808,1643191200,2015.5,80.64957032275875,0.06363118256509095,33.58257503345657,0.04792110512751853,0.24245904853391134,0.06648765537194064,3.6466777,-0.1814283837424052,0.12397599804568901,-1.3002995952686807,0.08492911861743772,-0.3393728,0.13653818,-0.24823928,0.3826626,-0.2479913,0.34876886,-0.46447542,0.14180091,0.33070132,-0.35056493,168,0,168,0,1.4255887,189.38057,0.0,0.0,31,False,6.1239247,1.5868170488657547,0.012852937584106622,-0.17872636,19,11,0.12534852,0,19,False,168,5909.75964414779,5.099777435072531,1158.827,16.259441,19,3105.91024928496,22.59678298537218,137.44922,16.620916,19,4315.66241150576,14.020268940739058,307.81595,15.674301,1.2558163,0,0.9466152,0.361475,0.5851402,,,0,,,,b'NOT_AVAILABLE',173.42808943611686,-1.6069474460293114,82.09017154327415,10.39967948602815,100001.0,5354.3335,5111.34,5450.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181180863215127808',b'',0.19310768023845373,0.19320166713001438,0.9369999998807907
5462,1635721458409799680,b'Gaia DR2 181176052854958080',181176052854958080,1462741455,2015.5,80.84057321129514,0.05715190987258528,33.512969856180376,0.05002046002789306,0.2765697975688039,0.07212673905386813,3.8344975,-0.08179134521390254,0.11251195070398354,-1.1702208048373666,0.08579639624267424,-0.012205324,0.11977885,-0.081982106,0.17462745,-0.45385742,0.124006785,-0.463443,0.10213649,0.4280863,-0.046689827,168,0,168,0,1.5826845,192.53267,0.0,1.5741328969105305e-15,31,False,6.1395345,1.6035330817663567,0.012139417342980366,-0.01915902,19,11,0.10458934,0,19,False,165,5907.5795303532805,4.131147684161266,1430.0093,16.259842,18,3122.53203389656,9.38760878814508,332.62274,16.615122,19,4270.57531293425,16.15784871774203,264.30347,15.685704,1.2514614,0,0.9294176,0.35527992,0.5741377,,,0,,,,b'NOT_AVAILABLE',173.5755590900576,-1.5150012752923923,82.24705198261901,10.31986920708659,100001.0,5354.3667,5070.09,5494.6665,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181176052854958080',b'',0.1941465726827593,0.21797675321487633,0.7079999949783087
5589,1635721458409799680,b'Gaia DR2 181180553980695168',181180553980695168,1599598372,2015.5,80.7071370211486,0.05558997930423862,33.5823962626726,0.04328680566133051,0.23425903229309894,0.0631341760757307,3.7104948,-0.5019855695801513,0.11389690736823253,-1.51144575060097,0.07961773472992403,-0.16969137,0.1554797,-0.11124078,0.28493658,-0.31708956,0.25919184,-0.3654738,0.07853808,0.34955466,-0.2505222,165,0,164,1,1.7812797,192.1696,0.0,0.0,31,False,7.1793036,1.5723208896406495,0.011982261477890558,-0.113983035,19,11,0.1110451,0,19,False,164,6698.059454294938,5.466990022179378,1225.1823,16.123493,17,3408.3912969147686,23.266951837082836,146.49066,16.520014,17,5021.228559618857,15.141191631278703,331.62704,15.509895,1.2585167,0,1.0101185,0.3965206,0.61359787,,,0,,,,b'NOT_AVAILABLE',173.45538918623842,-1.5675098721281442,82.13881390614742,10.396359534003174,100001.0,5288.98,5150.0,5776.733,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181180553980695168',b'',0.19653689379996062,0.19818922568322345,0.8369999833405017
5606,1635721458409799680,b'Gaia DR2 181177388588310912',181177388588310912,717491763,2015.5,80.7693966045478,0.1440450521772445,33.56440875323638,0.13420913874179077,0.0016590850820716293,0.21661093417752705,0.007659286,-0.4921686244921685,0.2833723191965065,-1.414142451647788,0.217023717805155,-0.023144836,-0.044987008,-0.102547556,0.16905181,-0.6061248,0.13358073,-0.5174875,0.15797588,0.53085685,-0.15417093,161,0,160,1,1.8760251,189.66898,0.38640351513453064,1.42441396488789,31,False,0.9774235,1.402660724718279,0.030620555579830507,-0.05201831,18,10,0.25767854,0,18,False,160,1430.0540198321312,3.0097448410279855,475.1413,17.799984,15,487.22623031754466,11.676397461556794,41.727444,18.632061,16,1591.0598912517103,16.635187572187164,95.64424,16.757704,1.453292,0,1.8743572,0.832077,1.0422802,,,0,,,,b'NOT_AVAILABLE',173.49957321327238,-1.5348970851961128,82.19024918171421,10.375033921453543,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181177388588310912',b'',0.19679569278569364,0.20570943336833525,0.505000010728836
5665,1635721458409799680,b'Gaia DR2 181177186726323456',181177186726323456,1275137183,2015.5,80.79193063054912,0.05314975776716157,33.55473688333456,0.04549284212560357,0.20328485651043063,0.06612689115865163,3.0741632,-0.33284550435174964,0.10792154589377116,-1.2702316845588546,0.07558914620046667,0.032856416,0.08369069,-0.037164453,0.24429482,-0.4747953,0.23922154,-0.31680414,0.01282796,0.3677552,-0.019711051,162,0,161,1,-0.5828912,145.2922,0.0,0.0,31,True,7.7964,1.4933512071868322,0.012374936042015956,0.0144569855,18,11,0.10130485,0,18,False,161,6946.545550221198,5.080140440480876,1367.3925,16.083944,17,3016.070496546789,12.477900195760586,241.71298,16.652784,18,5997.990559569231,18.9301258212631,316.84897,15.316906,1.2976322,0,1.3358784,0.56884,0.76703835,,,0,,,,b'NOT_AVAILABLE',173.51817081378317,-1.5248706702838766,82.2086617058925,10.3641657981521,100001.0,4737.5063,4522.6665,5011.3047,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181177186726323456',b'',0.19799470142462383,0.21078997872052044,0.9459999980032444
5874,1635721458409799680,b'Gaia DR2 181165676214157312',181165676214157312,610880480,2015.5,80.48868781547716,0.04013977892934443,33.24744691913502,0.04152601845935081,0.15171010072018679,0.0722180678068262,2.1007223,-0.5711500403742046,0.06772513044354096,-1.7442331179497752,0.056265204805843655,-0.4269089,0.45672086,-0.049920153,0.5178721,-0.78253376,-0.2361179,-0.7673633,0.5199566,0.7091618,0.3093659,159,0,158,1,2.1168075,192.31906,0.08190537254322469,1.2926582606551684,31,False,60.36417,1.3840716093752083,0.007474177398512699,-0.063953,18,9,0.08812744,0,18,False,159,84128.16687888086,36.236295161918676,2321.6548,13.376012,15,22499.98881976639,80.50511237820511,279.48523,14.470932,14,93058.81970692617,97.96948046673454,949.8756,12.340026,1.3736043,0,2.130906,1.0949202,1.035986,4.7930613412009535,1.0959308819337676,3,5500.0,4.5,0.0,b'NOT_AVAILABLE',173.62817384556678,-1.907527366923118,81.93145415828955,10.074181670428054,100001.0,3828.0,3533.5,4211.37,1.1925,0.7379,1.708,0.637,0.358,0.899,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181165676214157312',b'',0.20229015683799048,0.2232902664175003,0.5180000014603138
